storeName,reviewerUsername,ratingDate,reviewHeader,reviewText,rating
Maple Casual Dining,MsAalborg,"August 22, 2020",Definitely in my top 10,"This place is THE place to go. They have their stuff so well together, that it is a must. Perfect food, great location and most of all - GREAT STAFF. From the moment we arrived, I felt welcomed by all of the staff waiting the tables, they smiled, asked how we were doing and in general showed a lot of concern for our wellbeing. The food is Excellent. I can most definitely recommend the ribs. And they serve them with a small paper bag containing a pair of disposable gloves so that you don't get your fingers all messy. Why has no one (at least what I know of) thought about that before? Besides, the bag is perfect for the leftover bones. But those ribs! So tender, so yummy. PERFECTION! Great side of coleslaw and really good fries too. Dessert cannot be missed. The white chocolate creme brulee is to die for. However, the sinful chocolate dessert was also a great choice. So, so hard to cho ",5
Maple Casual Dining,jenpa12,"August 19, 2020",So good! Loved the casual,So good! Loved the casual athmosphere when at the same time the standard of the restaurant filled my wishes in every aspect. Warmly recommended!,5
Maple Casual Dining,ItsVicky89,"August 17, 2020","A perfect evening, again!","Its been a while, but finally I was able to come back to DK and I was so happy to see that this lovely little place is open and running after Corona. Everything was just as wonderful as I remembered from my last visit. The staff is young, energetic and a joy to chat too, even when they are busy and have a full restaurant they take time with each customer to explain the food and check in with everybod ",5
Maple Casual Dining,gu_r_nr,"August 15, 2020",Great food and excellent service,"Very nice atmosphere, great food and excellent service! We really enjoyed our evening. ! A place to recommend!",5
Maple Casual Dining,Erla Björg E,"August 13, 2020",Must visit and enjoy dinner,"Lovely restaurant. Excellent food. Dessert to die for. Extraordinary service, never experienced service like that. Great location. 

We truly, madly, deeply advice you to visit and enjoy.",5
Maple Casual Dining,linnhagen,"August 13, 2020",Top notch - best restaurant experience in Copenhagen!! Serious value for money,"Me and my boyfriend loved everything about our visit to Maple Casual Dining in Copenhagen. We ordered three courses; starter, main and dessert. It didn’t take long for our food to arrive and the timing was perfect between courses and also perfectly cooked. All of the flavours were there in every dish. We felt so welcome from start to finish. I would like to thank Will from Canada for making our visit the most positive. Everything was on point; from the service, the food, the ambiance and overall experience. It’s outragous that we did not pay more than 690 DKK for two starters, two mains and two desserts. Also; the waiters told us a little bit about every dish each time we were served. Can not give this restaurant enough compliments! ",5
Maple Casual Dining,ascaniopacelli,"August 12, 2020",Soooooo Goooooood,"Me and my family spent yesterday night an incredible food experience.My rating is 10 out of 10.
Try the ribs and the salmon as well... Delicious",5
Maple Casual Dining,Tvlwkdz,"August 11, 2020",Excellent dinner and service,I loved the mussel starters and the steak as a main dish was superb. Our two little ones were treated as real guests (of the future) and not like minors who are ignored. Service was outstanding. Would always recommend and come again. Great casual dining place with high quality food.,5
Maple Casual Dining,Brian L,"August 2, 2020",It's as good as all the reviews say it is !!,"Having skipped lunch, we booked in for opening time here at 5.00 p.m.
We were immediately made to feel welcome, even though they were just opening.
Good food, well presented in pleasant surroundings.",5
Maple Casual Dining,santiagom924,"August 1, 2020",Excellent Staff & Excellent Food,Excellent Staff & Excellent Food. Veronica looked after ,5
Maple Casual Dining,427jussik,"July 31, 2020",Just great,If I were a restaurant critic I would visit a restaurant with my kids and see how they take care of all customers. This restaurant would get easily best ratings ev ,5
Maple Casual Dining,Viking77London,"July 30, 2020",Treat yourself to! ⭐️⭐️⭐️⭐️⭐️,This restaurant is nothing less the AMAZI ,5
Maple Casual Dining,AnneliN34,"July 28, 2020",Delicious and super friendly ,This small and a little anonymous restaurant are a really good choice when in Copenhagen. The food is excellent and atmosphere relaxing. Staff are super friendly and everything were efficient and welcoming at the same time. Enjoy!,5
Maple Casual Dining,teroy201,"July 25, 2020",One of the best in a long time,We had a tasting menu with matching wines with a group of 5 friends. The price-experience ratio was one of the best in a long tim ,5
Maple Casual Dining,teddy561112,"July 24, 2020",Best food and service we had,"Best food and service we had here in Copenhagen for our one week stay.
Very frienly service and nice.",5
Maple Casual Dining,Tero W,"July 23, 2020",This is the way to do it,"Wow, what a great experience. We had high expectations based on the reviews from before and were not disappointed. Service was super friendly and efficient, the food was delicious and pricing very decent, what more can you ask for ? I would especially recommend mussels as a starter, very tasty.",5
Maple Casual Dining,robertbR3473CW,"July 23, 2020",Eat there and enjoy. ,"Excellent food, great atmosphere and lovely staff. Price was also reasonable. There is nothing I would change about our dinner there. Highly recommended.",5
Maple Casual Dining,IJDH,"July 19, 2020","Great value, attentive and friendly staff","We stumbled in to Maple a late wednesday evening, without knowing that it topped Tripadvisors list of recommendations - but it is fully deserved. We had no other expectations than a decent meal at a nice looking restaurant, but was pleasantly surprised with the lovely and attentive staff, the friendliness and the excellent food. We have eaten all the main coursed, and recommend them all. The ribs really are a great portion for the hungry, and the steak was perfectly made. The sinful chocolate dessert really topped of the meal, and the espresso martinis was great.",5
Maple Casual Dining,mtraaseth,"July 19, 2020",Great value - lovely staff,My GF and I found this lovely restaurant on Tripadvisor and decides to pay it a visit. We went for the four course meal with wine package. The courses had great flavours and the wine that came with made it even bett ,5
Maple Casual Dining,405kjetilf,"July 14, 2020",Great place,Fantastic food/wine and great service. Looking forward to return to this restaurant in the near future.,5
Maple Casual Dining,henkemilg,"July 2, 2020",Easily one of the best restaurant,"Easily one of the best restaurant experiences I have ever had. Absolutely amazing food, great wine, and good drinks. But the best thing about this restaurant, was the servers. I have never ever had such amazing servers. Extremely friendly, very knowledgeable of their food, and spontaneous, trying their very best to make the experience perfect. All this you get at a very affordable price. I will definitely revisit and I highly recommend this place to anyone who wants to get a perfect dinner.",5
Maple Casual Dining,NilasA87,"June 28, 2020",Great food with great service,"The title says it all, we were a party of three who all had the Maple's Casual Tasting which was a great experience, all four courses were well prepared and tasted great. There was a great variation as well which we enjoyed. Two of us had the wine which complemented the food well. Service was great with a nice easygoing vibe. All in all made for an experience that didn't disappoint on any parameters. To top that up prices a very reasonable aswell!",5
Maple Casual Dining,Buddyjar74,"June 28, 2020",Superfriendly and helpful,Superfriendly and helpful staff which gave good advise on the menu. Really good food for a fair price :),4
Maple Casual Dining,frpe1960,"June 13, 2020",Great experience,"As it is VERY hard to go to the top in much less than half a year, I am always skeptical when a place is suddenly the new Number One in Copenhagen ( with reviews almost too hard to believe), these ""fantastic"" first timers are often helped along with nothing but friends' revie ",5
Maple Casual Dining,silviat2017,"June 10, 2020",Amazing,We were greeted as soon as we walked in the door ! Service was outstanding! Veronica explained every dish and recommended us the steak which was amazing ! Will definitely be back!,5
Maple Casual Dining,danishabroad,"June 10, 2020",Risotto of dreams,"Very welcoming from start bu Veronica. The cocktails, food, service were all great. The risotto was so tasty. Very beautiful furniture and lovely atmosphere.",5
Maple Casual Dining,sandranielsen1995,"June 10, 2020",Service was outstanding !,"Service was outstanding ! - thank you Veronica ! 
Would definitely recommend the Tuna tostadas as a starter, very light and delicious dish! Risotto was an absolute winner as well! 
I will be back! (:",5
Maple Casual Dining,arttuhr,"March 10, 2020",Fantastic!,"We did the tasting menu with the wine pairing. Delicious food, amazing service, reasonable price. Couldn't have been better! Highly recommend!",5
Maple Casual Dining,dchap85,"March 8, 2020",Probably the best dinner ever,"We didn’t have a reservation but were fortunate to get the last available table. We had 3 courses and every single one of them was incredible, the quantity but not importantly the flavour was very very good. The service was also exceptional from everyone, and the atmosphere was perfect. Would highly recommend!",5
Maple Casual Dining,462gemmaw,"March 7, 2020",So welcoming! ,"As soon as we stepped into the restaurant, the waitress welcomed us with a beaming smile and made us feel so at ease. She went through the menu with us and made helpful suggestions, the food was fantastic. Absolutely worth #1 in Copenhagen!",5
Maple Casual Dining,Jim J,"March 5, 2020",This place is great ,"Everything in this place is good- everything. A group of 6 of us went, with some having two courses, some having three and everyone loved it. It’s not expensive, it’s very relaxed and the staff are great. 

Faultless",5
Maple Casual Dining,FridrikFridriks,"March 1, 2020",Great food and service,Maple dining location is central. The place was fully booked on a Saturday. Had Tuna as a starter and salmon in main. Both were excellent. Service friendly. Recommended,4
Maple Casual Dining,Jim W,"February 28, 2020",Great evening meal in Copenhagen,"Everything about this restaurant was perfect, the ambience, staff and the food were excellent. We were a party of 4 dining on a Saturday night and although the restaurant was busy (booking strongly advised) nothing felt rushed and equally there was nothing that we felt that we waited overlong for.",5
Maple Casual Dining,francescaa140,"February 25, 2020",Excellent food,"We ' ve been here for two dinners we took ribs and chiken!! Super food !! Meat was perfectly cooked and we have been delighted by a delicious creme brulé and a cheesecake!! We paid around 500 dkk each dinner for two.Veronika, the girl who served us, has been so lovely and kind!!",4
Maple Casual Dining,diemuffler,"February 25, 2020",Just perfect,"We spent the evening of our 6 year anniversary there and everything was just perfect! The food was excellent and the service as well - as I've made the reservation I asked if there's a chance to decorate the table a little bit ""romantic"" and they put flowers on and our dessert was served with a sparkler what was more than we expected. You feel that the waitress is doing the service with passion and really wants you to have a special evening! Thank you so much for this experience :)",5
Maple Casual Dining,elguerto,"February 24, 2020",Lovely restaurant,"We had a very nice experience in this restaurant. My wife had the steak, i had the salmon, both dishes were absolutely delicious. Both ladies serving us were also very friendly. Only open since 2 months but highly recommended! Best to make a reservation.",5
Maple Casual Dining,adambullock04,"February 24, 2020","Great place, had to come back!","We visited here on Saturday night and the food, service and interior were great, so great that we returned on Monday night. I had the mussels which were the best mussels I’ve had anywhere in the world and my wife had the goats cheese salad which she had again on Monday night too. For mains we both had the chicken which was fantastic. On the 2nd night, I had the ribs and my wife had the steak, both of which were great. Interior lovely. We were served by Veronica on both nights and she was excellent. Apparently it’s only been open a few months but would highly recommend to visit here.",5
Maple Casual Dining,ryana563,"February 24, 2020",Best steak I’ve ever had,Best steak I’ve ever had and terrific service. Worth every krona. Also amazing dessert. Waitresses very helpful. Great cocktails too,5
Maple Casual Dining,Pannekli78,"February 23, 2020",Perfect!,"Delicious food, beautiful and cozy interiour and excellent service from the staff. Could'nt be better!",5
Maple Casual Dining,greghA7090TM,"February 23, 2020",This was our first meal in,This was our first meal in Copenhagen and it was also the best. Service was friendly and knowledgeable. Highly recommend,5
Maple Casual Dining,FrankieW94,"February 22, 2020",Our favourite restaurant in Copenhagen ,"This was by far our favourite meal of our stay in Copenhagen. The service here was fantastic and the staff very friendly. The food was delicious. We had a three course meal and would 100% recommend the Tuna Tostada, the Maple Ribs and the Confit Duck. I also really appreciated that the ribs came with a pair of gloves to wear as they were a little messy but they tasted amazing!! ",5
Maple Casual Dining,mhcopenhagen,"February 21, 2020",Excellent food and service ,"We had a wonderful evening: Excellent food and service. Great owner host. 
Great ambiance, decor with super charm.",5
Maple Casual Dining,Milla K,"February 19, 2020",Dinner for two ,Dinner for two was amazing in maple casual dining. Mussels and artichoke soup were on point and risotto and steak were also pretty fine. Service was warm and welcoming.,5
Maple Casual Dining,Stewart_McGill,"February 18, 2020",Book now!,It’s always such a treat when a well-reviewed restaurant lives up to (and exceeds) high expectations. Maple Casual Dining certainly does just th ,5
Maple Casual Dining,Julai21,"February 18, 2020",DEFINITELY 5 ⭐️,"As the big sister “ The Olive’ have put her name all the way to the top ‘best restaurants’ in Copenhagen, the small sister Maple follow ",5
Maple Casual Dining,sirko606,"February 17, 2020","Excellent

Food, athmposphere","Excellent

Food, athmposphere and straff 
Everything was perfect,delicious beef,staff was really friendly,and the place was really nice as well.",5
Maple Casual Dining,wilsones1,"February 17, 2020",Simply stunning.,Maple Casual Dining have managed to find that rare balance between providing the highest quality of food and the most welcoming of servic ,5
Maple Casual Dining,meganbF6621QL,"February 17, 2020",Perfect evening in Copenhagen,We had an absolute ball at the restaurant on Saturday. Everything was just excellent. From the service to the food to the ambiance. We went for the set menu with the wine options. All the wine was excellent especially the first round with the Tuna Tostadas. Our waitress was so nice & took time to chat to us and get to know us. Will be recommending this restaurant to anyone who is going to Copenhagen. We also witnessed an engagement which was very special.,5
Maple Casual Dining,CamillaFussingCPH,"February 14, 2020",Maple is the new star on Vesterbrogade,"Please don’t tell anyone, but this place is perfect. Staff are friendly, food and wine are delicious, prices are fair, and there is a cosy atmosphere. Love it!",5
Maple Casual Dining,Tripstickers,"February 14, 2020","Good variety of super yummie food, very customer friendly service with personal touch.","I was in Copenhagen with a colleague for 24 hours. We were looking for a place for dinner in the center of Copenhagen and found this lovely place. Tables for 2 or 4 people (or more). The lady who waited our table was helpful and very friendly, even took time for a personal ch ",5
Maple Casual Dining,U2284CCthomasc,"February 13, 2020","Fantastic food, reasonably priced!","Both the food and service was absolutely wonderful. We really enjoyed our evening here, and would thoroughly recommend. Prices are also very reasonable compared to similar around Copenhagen.",5
Maple Casual Dining,Jonathanblanche,"February 11, 2020",A gem of a restaurant in central Copenhagen ,Thoroughly recommend this quaint restaurant managed by expert hosts who know their food. The menu is not vast and this is the secret of the restaurant as all dishes are perfected in presentation and taste. If in Copenhagen a must to try with easy booking a table through their website. ,5
Maple Casual Dining,TripleDutch,"February 9, 2020",Exceptional food and service for a great price!,"Usually I don't write reviews of restaurants on Tripadvisor, however once in a while there is a good reason to deviate from this principl ",5
Maple Casual Dining,keithw25,"February 8, 2020","Fabulous food, really friendly","Fabulous food, really friendly service and well priced. Excellent! Starters were superb as were the main courses - great mix of flavours and really well presented",5
Maple Casual Dining,1964Jezza,"February 7, 2020",Excellent!,"Booked for a Friday night dinner after reading other reviews on Tripadvisor and so glad we did! Food was delicious and host and waitress so welcoming and friendly. 620 DKK for 2 main meals (chicken thighs and pork ribs), 2 desserts (creme brulee and a cheese board) plus a glass of red wine and a beer. All in all a fabulous evening, highly recommended. ",5
Maple Casual Dining,bigfishz,"February 6, 2020",Top quality food at good price!,"Nice relaxed feel about the place. Friendly staff, and nice interior. Small menu, but all dishes I had were well prepared and presented, and tasted delicious. Tuna starter was particularly good! All at a reasonable price as well!",4
Maple Casual Dining,Frequent_flyer4life,"February 3, 2020",Cozy and casual food!,"Great experience at this new little restaurant! Right beside our hotel, they had some of the best food we had on our trip. Veronica our server was amazing and I will definitely be coming back next time Im here for business!",5
Maple Casual Dining,trollydolly23,"February 3, 2020",Excellent meal enjoyed at,"Excellent meal enjoyed at this new restaurant. Service very friendly, decor spot on and prices of dishes competitive for the city. Opted for the duck very tasty and a large portion would of been 5/5 but I feel the sweet jam like sauce with the meat was overpowering and not required. Good wine selection. Would recommend and return to ",4
Maple Casual Dining,AleksandraJ659,"February 2, 2020","New ""must"" in town","Quite new place - just from december 2019. Quiet and cosy restaurant in the heart of the city. Realy good for couple or small group of friends. Food is great, looks good, tastes even better. Very friendly and helpful waiters make great atmosphe ",5
Maple Casual Dining,Samanta2902,"January 26, 2020",A jewel in the heart of Copenaghen ,"Lovely food in a cozy and warm atmosphere.
We got a steak and chicken rights and they both were absolutely amazing. 
The staff is friendly, nice, efficient and helpful. 
Location is central and the dining area feels welcoming and relaxed. 
Highly recommended!",5
Maple Casual Dining,Mariah A,"January 25, 2020",Love this place! My friend,"Love this place! My friend Katarina and I went to celebrate her birthday, wow what a great experience it was! When our server, Veronica found out that it was my friends birthday she brought us both a glass of Cava sparkling wine on the house for us to celebrate with (I’ve never had this happen before!) I got for starters the tuna tar tar, it was amazing, with the best Avacado cream I have ever had! Then for mains I went with the chicken, Veronica recommended it, I don’t usually order chicken at restaurants, but boy oh boy am I so happy that I did so!! The chicken was boneless chicken thigh, with a crispy skin, taziki sauce and roasted potatoes and Brussels sprouts I will be dreaming of this dish and going back to get it again for sure! Then for desert we shared the rhubarb cheesecake, which they put a sparkler in to celebrate my friend birthday, it was such an incredible experience, the wine was excellent, the service superb and the price was incredible. I will definitely come back with my husband! I would highly recommend this restaurant to travelers as well as locals. Such a great experience ",5
Maple Casual Dining,livinengland,"January 23, 2020",Exceptional,"We were treated like VIPs from the moment we arrived. They’ve really got it right here.. Warm service, comfortable ambience and the food is spot on: inspiring/delicious without being pretentious, with generous portions and impressive attention to detail. With many thanks to Will and his team for a very memorable evening :-)",5
Maple Casual Dining,annec_lineb2020,"January 20, 2020",Wonderful place,"My 20-years old son and myself really enjoyed dining the the Maple restaurant, reflecting the comments on TripAdvisor: warm welcome, attentive service, delicious meal and cosy atmosphere.",5
Maple Casual Dining,claude_ams,"January 19, 2020",Best Restaurant in Copenhagen!,"Dinner on Sat. 18th Jan was one of the best experience we had so far. The team welcomed us in a very friendly way, we got to choose our table, advice and explanation about the dishes was perfect. The food is delicious, a mix of tastes and savours which is really nice. And of course, the service is one of the best, personal, attention when you need it, polite, respects your privacy and fun! we had a great night, loved every minute and will definitely come back! Highly recommend. C&J",5
Maple Casual Dining,YVA23,"January 15, 2020",One of the best restaurant ever!!,"We went to this restaurant for a birthday dinner, everything was PER-FECT! It's really a great restaurant, food is amazing, I choose the duck and the cheesecake and it was succulent. Thank you so much to our server, Will!
Go there eyes closed!",5
Maple Casual Dining,287rudih,"January 15, 2020",Supplier visit,"Could not get into the Olive, my favourite restaurant in Copenhagen, but found the Maple, run by the same people, and this might even be better and become my go to place now, have to try the other selections of fo ",5
Maple Casual Dining,wanderingamys,"January 13, 2020",Amazing little restaurant,"Amazing little restaurant with great service. We stopped in without a reservation, to a warm welcome and some really tasty food. Decent prices for Copenhagen, and food was better than expected.",5
Maple Casual Dining,tsv01,"January 12, 2020","5 star meal, 5 star service and 5 star atmosphere. ","Our original plan was to eat at Olive, but could not book a table before 9. On their recommendation we chose Maple, a little Sister. And what a choice. First class place, small but relaxing. Great welcome by totally professional yet friendly and happy staff. The food, we were running out of superlatives. Of the three different starters, the mussels were the top, but all three exttemely good. For main, the beef was as should be. The risotto was perfect, the duck was the best I have ever tasted and the glazed ribs were to die for. An evening we will remember for long time to come. The absolut jewel in the Maple crown is the Staff. ❤️❤️❤️❤️❤️",5
Maple Casual Dining,391mariush,"January 11, 2020",Fantastic!,Fantastic staff and lovely food! Loved the blue mussels. Will definitely come back next time we’re in Copenhagen!,5
Maple Casual Dining,WRSW,"January 10, 2020",Delightful dining in casual setting,"Interesting and focused menu, meticulously-plated and delicious, served by very knowledgeable and enthusiastic staff, whose descriptions of their offerings was tantalising and only bettered by actually tasting the food: winter spinach salad and the mussels were great entrees; sampled the mains of pork ribs, duck confit and mushroom rissotto; made a cafe gourmand of their Sinful Chocolate mix - all delicious. Service and attention was impeccable - we were surprised that for the price and quality the restaurant was not booked-out - turns out they have only been open since December 2019. ",5
Maple Casual Dining,milesghume,"January 9, 2020",Would travel to Copenhagen again... just to eat here,"My wife and I were blown away! Unfortunately it was our last night in Copenhagen, otherwise we would have gone for dinner again. Every dish was executed to perfection, the restaurant was run smoothly and the people working there showed passion and care, especially with regards to knowledge of the ingredients and good wine pairin ",5
Maple Casual Dining,458frederick,"January 9, 2020",Newfound favourite!,"Dining here was a great experience, service was excellent and the food was delicious. Tried the tuna starter and ribs, which were a perfect match. Highly recommended, will be back for sure.",5
Maple Casual Dining,SteffenWS,"January 9, 2020",Superb food. Great atmosphere. Highly recommended!,"I went for a pre-movie dinner with a friend, and was taken away by the friendly staff, who makes you feel right at home from the moment you step in. The place is really cosy with a warm and relaxed atmosphere, and the food was tasty and plenty. I had the Beef Carpaccio for starter and the Quinoa-Crusted Salmon Filet for main course. I left for the movies full and happy. And the prices are beyond reasonabl ",5
Maple Casual Dining,Drumberny,"January 7, 2020",Excellent Food and Service,"Great little restaurant 5 mins walk from Central Station and Tivoli Park.  Food, service and ambience were all excellent.  Try the pork ribs in maple syrup and barbeque sauce.  Amazing!  We were served by Veronika who was first class.",5
Maple Casual Dining,StevenC1128,"January 5, 2020",Really good food at at really cosy restaurant,No frills good food and amazing service. The salmon was spot on. I will definitely be visiting again.,5
Maple Casual Dining,Stefano B,"January 5, 2020",Best restaurant!,"A very nice place with a very very good service. Two young people serving to tables, enthusiastic of the food, of their restaurant, of everything...whatever you like they are at your service: and the food is not different from the. Very good, very big, very satisfactory. To be back, if we'll have the possibility....",5
Maple Casual Dining,119marieked,"January 4, 2020",Good!,"Very good, friendly and fresh. Restaurant interior is very nice and cosy.
Small card but enough choice.",5
Maple Casual Dining,ItsVicky89,"January 1, 2020",Newly opened gem in the heart of Copenhagen,I recently visited Copenhagen for a business trip and was recommended this restaurant by a colleagu ,5
Maple Casual Dining,danielagZ7279OQ,"December 30, 2019",Great expirience,We‘ve been there for dinner and it was really really nice. Food was perfect and the service was especially nice.,5
Maple Casual Dining,Pomicissimi,"December 30, 2019",Excellent,"Excellent food, location cozy and chic. Great service and atmosphere . Everything perfect, very recommended. Best place where to eat in Copenhagen.",5
Maple Casual Dining,523jeanniem,"December 29, 2019",What a perfect little gem!,"What a perfect little gem! Lovely atmosphere, amazing service, subtle and attentive, gorgeous food cooked to perfection and stylishly presented. The team pays attention to every little detail and that what makes dining here so exceptional. This place has a great future. Well done, Maple Team. I highly recommend this place. We ‘ll be back for sure. Thank you for the lovely evening. ",5
Maple Casual Dining,sofief922,"December 27, 2019","Fantastic, would love to come back",Fantastisk service. Very good food. Value for the money. I would love to come back! I recommend this place.,5
Maple Casual Dining,iamZeo,"December 27, 2019","Newly opened, slated for success","Went to this newly opened restaurant close to the central station, and boy were we surprised. Really attentive service, and delicious food! I've had the tostada and the salmon, but will definitely return for the ribs - the owner's favourite! Also, if you're thinking about getting a bottle of wine, get the Spanish tempranil ",5
Maple Casual Dining,adasdue,"December 26, 2019",Amazing night,"Came here with my boyfriend, and it was the perfect restaurant for a date-night. The food is amazing, and the service even more so. A place to visit while in Copenhagen!",5
Maple Casual Dining,833tianal,"December 25, 2019",Amazing and delicious ,"The atmosphere is warm and cozy and the food is incredible. The staff are attentive, nice, and effective. All in all a very pleasant experienc ",5
Maple Casual Dining,nat_lijav2019,"December 25, 2019",Lovely dinner,"Beautiful design,yummy food and super friendly servers. Veronica and Will were amazing and took such good care of me. Highly recommended.",5
Maple Casual Dining,marisv2019,"December 24, 2019",Recommended by hotel,"Was recommended this restaurant by my hotel and it was a great success. We were 6 for a businesses meeting and everyone enjoyed their food. Highlights were the mussels, so fresh, and chicken main course, nice surprise. Wine selection was great and service was excellent.",5
Maple Casual Dining,278vita_,"December 21, 2019",Gluten free meal,"It was such a lovely surprise that we visits this little restaurant twice in our 3 days in Copenhagen. It was recommended to us by our hotel as a good restaurant with gluten free options, and what a treat. It wasn’t that busy when we arrived but a lot of guests arrived after us. All the dishes were delicious and service was spot on. Our Canadian waiter was so charming and accommodating to our dietary inquiries. Also bathrooms were clean and beautifully decorated. Thank you.",5
Maple Casual Dining,Vija50v,"December 21, 2019",Business dinner,"We were straying at Comfort hotel and saw this beautiful restaurant across the street. Delicious food, great atmosphere, amazing service. What else one can wish for.",5
Maple Casual Dining,664indyd,"December 21, 2019",Had a great dinner! Perfect,Had a great dinner! Perfect service and great food! Had a lovely evening. Thank you for the great service,5
Maple Casual Dining,888henrikl,"December 20, 2019",Great food. Great casual atmosphere.,Great food. Great casual atmosphere. Great and friendly service. Decent prices. Will certainly be back !,5
Maple Casual Dining,brandis43,"December 20, 2019",What a treat!,Didn’t want to cook tonight so went with a friend and ended up at this new restaurant Map ,5
Maple Casual Dining,TimoM265,"December 19, 2019",Fantastic,"We visited the Maple yesterday. And we are so happy we ended up here!.

Food was excellent and very reasonable priced!
Service even better!
Decor amazing - very cosy place!.. 

I WILL BACK!.",5
Maple Casual Dining,350katarinaf,"December 19, 2019",Found my favorite restaurant!,I cannot recommend this place enough! The restaurant opened not that long time ago and we didn’t expect muc ,5
Maple Casual Dining,tomtomtom12345,"December 17, 2019",So hygge,"The ribs are something else!
It's a shame I was only in town for one day, but I will definitely be back next time. Great place to catch up with friends!",5
Maple Casual Dining,magzilla2019,"December 16, 2019","Hygge, romantic and welcoming","An absolutely welcoming place  with warm and lovely interiors. What really stands out is the food and the staff. The staff was so helpful and their recommendations are spot on. The food is homey, full of flavor and love and the portions are good.",5
Maple Casual Dining,captshakespear,"December 15, 2019",Hidden Gem,"Service was outstanding, food was beautiful and lovely romantic atmosphere. 

This newly opened restaurant is a must visit. Away from the hustle and bustle of the town centre, the staff were friendly and relaxed, and the food was delicious (highly recommend the ribs and cheesecake).",5
Maple Casual Dining,Emiiils,"December 15, 2019","The food, wine and the service","The food, wine and the service was excellent. Loved the steak and blue mussels, I highly recommend this place!",5
Maple Casual Dining,kasmith86,"December 15, 2019",Fantastic!!,I am here visiting Copenhagen with my husband this time so knew I had to take him to the Olive but they were fully booked but to find out they had a new restaurant we were beyond excited to try i ,5
Maple Casual Dining,Wep1977,"December 14, 2019","Simply said, delicious food","Simply said, delicious food in a great environment. Perfect spot for a catch up with friends, fantastic service where the waiters know exactly how to ‘read the table’. I’ll be back!.. as soon as I get another babysitter :-)",5
Maple Casual Dining,ojo2803,"December 14, 2019",Fantastic food and the service,Fantastic food and the service was excellent. We would definitely recommend this restaurant to everybody. Great value for money!,5
Maple Casual Dining,JorgeW194,"December 6, 2019",AWESOME FOOD AND SERVICE,This restaurant was recommended by their sister restaurant the olive as they were full that nigh ,5
