storeName,reviewerUsername,ratingDate,reviewHeader,reviewText,rating
Restaurant Sanchez Copenhagen,329andreast,"December 30, 2019",Please taste your own dishes....,We started not too shabby with a friendly waitress and some nice nachos and some really good salsa. The tuna tostada was quite nice and the guacamole was good too. The crispy bread was crispy to the point of hard to bite through. Reminded us of old bre ,1
Restaurant Sanchez Copenhagen,morl8tr,"December 25, 2019","Very good quality, but didn't blow me away","I've heard a lot about this place. Been wanting to try it for a while, but could not get a reservation. Stopped in for lunch when I was alone, no problem. I enjoyed the food here, but it didn't rock my world or anything. High quality, well prepared. Good Michelada. I'd come back. But I've had more exciting Mexican at a cheap roadside place in southern California. I'll give it another try, but needs to expand its scope, I think. A gesture in a good direction, but not yet great.",4
Restaurant Sanchez Copenhagen,643raroko,"December 7, 2019",Excellent food,"The food was top quality - great tacos and small plates. The atmosphere was lively and the waiting and kitchen staff very knowledgable and informative. Great spot, would highly recommend",5
Restaurant Sanchez Copenhagen,SarahSC86,"December 5, 2019",We Loved Sanchez!,We stopped at Sanchez for dinner and drinks our first night in Copenhagen and we had a great time! The cocktails were so good - tasted amazing and hit the spot! The food was absolutely delicious and the atmosphere was lovely. I would recommend and will definitely come back again!,5
Restaurant Sanchez Copenhagen,sophievh2017,"November 26, 2019",Dinner for 1 at the kitchen bar,"Extremely friendly staff and a great vibe. Limited menu, guaranteeing that all dishes are made with care and with fresh ingredients. The taco's as main dish are only slightly disappointing due to the very high standards of the starters. The tuna tostada is to die for! Prices are slightly elevated, so don't expect to have a cheap dinner just because it's Mexican food. But it's worth every penny.",4
Restaurant Sanchez Copenhagen,thefrenchfancy,"November 19, 2019",“Michelin Star inspired Mexican”,"Three of us ate here on a Sunday, walking straight in, with no booking. We had tried on the Saturday at the same time, but it was very bu ",4
Restaurant Sanchez Copenhagen,Freedom565483,"November 8, 2019","They'll serve you a prefabricated cocktail for 14,7 $","Hailed by waiters as their ”most popular cocktail”, if fact the so called “Sanchez margarita” (100 kr.) is a pre- fabricated cocktail poured into you glass form a beer ta ",2
Restaurant Sanchez Copenhagen,rossj931,"November 3, 2019",Highly Recommended ,My partner and I both ordered the 5 course menu and I can honestly say that the only misstep was the wine pairing for the langoustine course. Apparently meant to be mellow so that the spice of the sauce would shine through but ended up being too s ,4
Restaurant Sanchez Copenhagen,KeSuLu,"October 25, 2019",Ate there twice in one week,"This is an excellent restaurant with really inspired Mexican food!! Great service, great vibe, and even better food. We ordered the tasting menu on a Saturday and did it again on a Thursday - identical menu both nights but with this quality who cares. All dishes shined but especially noteworthy were the raw tuna tostado and the grilled langoustines (they add a touch of soy sauce). Small but great wine list. Can't say enough positives things about the food and service. can't wait to go back to Copenhagen and eat here again (and again). Be sure to make reservations",5
Restaurant Sanchez Copenhagen,espen e,"October 20, 2019",Nice mexican street food,"You may place ourself at the bar aera facing the kitchen and watch the chefs at work, og more regular tables. Here you get tasty, simple and goodlooking Mexican street food. Crispy delicious flautas filled with cheese, spices and some minced dough, topped with finely chopped vegetables and savory dressing can be recomended.",4
Restaurant Sanchez Copenhagen,MisterGonz,"September 23, 2019",Best Mexican in town,"This is by far the best mexican spot in town, Chef Rosio has made a great effort with mixing scandinavian products with mexican flavors, super good and tasty food.
Will definitely come back anytime, super thumbs up!",5
Restaurant Sanchez Copenhagen,iceboxlogic,"September 23, 2019",Nix Mex Dansk @Sanchez,"I love great restaurants—I've worked in a few, as has my daughter, with whom I went for our last dinner in Copenhagen on this trip. We're Canadians and both work in tech and were psyched for a night out after a day at the superb Louisiana museum. We'd had a smashing meal at Mother (mother.dk) the night before—a chaotic, snug pizza place full of life and passion. Sanchez *looks* like it's the real deal...but it's not. The portions are nanoscopic and here's the thing. We sat at the end of the bar and had a clear line of sight through into the prep area. Back in my misspent youth, I was a sous-chef and my daughter, now at Facebook in SFO, has worked front-of-house at Nota Bene, the Italian hit restaurant in Toronto. Let me put it this way: your waiter is making your dinner at Sanchez. And the tortillas come from a Tupperware container: they're not made to order. Sanchez is basically a con job, folks. The finish work is good and the ingredients excellent, no question: but this place ain't the real deal. Ersatz: smoke and mirrors. My daughter's benchmark is (https://www.tripadvisor.ca/Restaurant_Review-g60713-d614164-Reviews-Colibri_Mexican_Bistro-San_Francisco_California.html). And here's the worst part:for us, sitting at the bar, the service was careless, inattentive and...slow. We waited 40 minutes for our mains. Four-zero. No apologies, no 'we're really busy'...zip. The tab for a beer, two cocktails, a shared app and a shared dessert, and two tasting plates was 885DKK. That's US$130. We are unfailingly good tippers (20% or more for really wonderful experience) but we didn't leave a kroner. We felt *that* ripped off. Go to mother (https://www.tripadvisor.ie/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html) or Manfred's, superb organic locavore cooking and dead on service...and your waiter is likely a chef ;) https://www.tripadvisor.ie/Restaurant_Review-g189541-d2536043-Reviews-Manfreds-Copenhagen_Zealand.html)",1
Restaurant Sanchez Copenhagen,sweetmango76,"September 15, 2019",I'm a fan!,"We booked the restaurant with the mindset that it would be a gastronomic experience in Mexican food, we were not expecting a lot of food and we also aware that the prices would be rather high. From there we could only get disappointed, only that never happen ",5
Restaurant Sanchez Copenhagen,JEDBH,"September 9, 2019",Good grub,"We had dinner here on a Friday evening. The staff were friendly and attentive. The food was very tasty, maybe you can skip the pork rind. Yes the tacos are not huge but they are just a part of the overall meal. Not a meal in itself. They were delicious btw.",4
Restaurant Sanchez Copenhagen,Ponytail32,"August 15, 2019",Awesome Tacos,"There were 2 of us and we got 2 dirty tacos, 2 bites, 2 beers & 2 waters for 640kr. The dirty tacos were fantastic! I would definitely get them again.",4
Restaurant Sanchez Copenhagen,renakashmere,"August 10, 2019",Delicious Tacos!,"The pork tacos and the chips + salsa are fantastic! The portion are small and they typically recommend several tapas to go along with your meal, however we just stopped in for a drink and the tacos. It is a bit pricey as others have noted.",4
Restaurant Sanchez Copenhagen,matt h,"August 3, 2019",Amazing Mexican food!,"Small plates...each more yummy than the last. We had no res, so we ate at the bar. Which turned out to be a good thing, as we could see the art of the dishes being prepared. That kind of made us want mor ",5
Restaurant Sanchez Copenhagen,ccdchen,"July 27, 2019",Way too expensive,"I was here with a friend and we were recommended to share three entrees and the two tacos on the menu. We had a tuna tortilla which was excellent but very small, and some fried pork skin and guacamole at around 100kr Per entree. The price for the tuna tortilla could almost be ok since tuna is expensive, However it was such a small dish. And 95kr for crisp skin and another 95kr for a guacamole which was again small in portion and not very interesting tastewise is just too much. The tacos were very good and we finished with their churro/parfait dessert which was lovely - at another 95kr each! Then add that we just had water and one og us a cold hibiscus tea (for 50kr a glass!) and a filter coffee.. 850kr for a meal for two!!! That's expensive - even for Copenhagen where there are lots of places with a good quality 5 plate menu for 350kr. We were chocked at the prices for so little food and Will not be back to get ripped off this Way again!!",2
Restaurant Sanchez Copenhagen,Idlzzz,"July 21, 2019",Good,We liked it a l ,5
Restaurant Sanchez Copenhagen,maxkonge,"July 19, 2019",An unusual high level of quality for Mexican food,"Sanchez is by far the best mexican food I have ever tasted. Sure, I haven’t tried many mexican places, but it is clear from the presentation, the atmosphere and the waiters that the restaurant is trying to deliver on a better mexican experience, than what many danes are used  ",4
Restaurant Sanchez Copenhagen,ATh3000,"July 16, 2019",Overrated «restaurant»,"Small portions - the waiter tipped us that we should have 2 or 3 of the small portions each- that was correct. Oily, greasy fingerfood. In total, 4 people - 2 adults-2 kids - 8 small portions + beer and soft drinks = 980 DKK . Food did not taste great, so we left for some more food elsewhere. Tips= 0. To call this a restaurant is an offense to other restaurants - this is more like a café. Nice staff, though - but they never bothered to ask how we did find the food. Ate here July 15th 2019",2
Restaurant Sanchez Copenhagen,Jef R,"July 3, 2019",Exquisite cuisine in a casual setting,"I’m sure most people wouldn’t expect the best Mexican food of their life in Copenhagen. But that’s what it was. A clearly skilled and unpretentious chef comfortable with both high end cooking, and elevated Street cuisine. The flavor profiles were very clear and nuanced. The drinks were also outstandi ",5
Restaurant Sanchez Copenhagen,vinceb574,"June 23, 2019",Mexican food!,"Another American chef in Copenhagen! Chef is another alumn from noma and we were very much looking forward to this meal. Mexican food in Europe is rare, let alone something this authentic. As with most nice restaurants in Copenhagen the food was focused on local ingredients. The product was the focus and it definitely shined here. Simple, clean combinations that screamed authentic. Coming from California we weren’t sure what to expect but Sanchez didn’t disappoint. Their margarita was made with mezcal with a hint of chile which was very refreshing. We had the 5 course tasting menu which offered a couple of dishes not on the regular menu. The grilled white asparagus with white mole was the highlight of the meal.",5
Restaurant Sanchez Copenhagen,Katarina H,"June 14, 2019",Over rated!,After 5 course tasting dinner I still haven't tasted the cocktail I ordered as pre-drink. It was a race in servin ,2
Restaurant Sanchez Copenhagen,BellPoste,"May 28, 2019",Amazing! It’s a must. ,Must book as the place is so busy. We ordered two of everything and loved it all! Some of the best Mexican food I have ever had! The octopus was amazing and the potato taco!,5
Restaurant Sanchez Copenhagen,spaghetticouture,"May 25, 2019","small servings, big taste","I loove Sanchez and the food experience is like no other especially the tasting menu, but i was so hungry after that i ordered a pizza. That really disappointed m ",4
Restaurant Sanchez Copenhagen,jacobbee,"May 13, 2019","Good taste, but way too little food","As several others have reviewed, the food is somewhat tasty, but the tasting menu left us all hungry.",2
Restaurant Sanchez Copenhagen,Maltell,"May 8, 2019",Great food but too pricey,"The food is without question of a very high standard. Really delicious! However, the portions are very small and the prices are too high (even for Copenhagen standards). Moreover, it really bothers me that they charge 50 DKK for tap water that you don’t even order in the first place.",3
Restaurant Sanchez Copenhagen,Lamourrouge,"May 7, 2019",Amazing food from a legendary chef,"After watching Netflix’s ‘Somebody Feed Phil’, we were excited to find out his friend, the chef Rosa Sanchez has not one, but two amazing restaurants in Copenhagen’s meatpacking district. We saved dinner at Restaurant Sanchez for our last night (my husband’s birthday) and we were not disappointed. We chose a five-course chef’s choice tasting menu and honestly, I could have eaten it all again. The tacos and tamales were absolutely gorgeous. We ordered dessert and cocktails to top it off and it was pretty reasonable price wise considering it’s one of the best restaurants in the city. I couldn’t recommend this place enough. ",5
Restaurant Sanchez Copenhagen,StigW_12,"April 23, 2019",Authentic food - good atmosphere - but very pricey,We went for a family dinner and choose the five course serving ,3
Restaurant Sanchez Copenhagen,Nicole_711,"April 20, 2019",Unplanned dinner out,Luckily we got seats at the bar with a view to the kitchen without reservation. Decided on a set menu and received dishes not usually served in a typical Mexican restaurant. Authentic and home cooked combination indeed.,4
Restaurant Sanchez Copenhagen,FOL501,"April 16, 2019",Mexican to die for!,Been here for Brunch and dinner and went home with a big smile all the time ,5
Restaurant Sanchez Copenhagen,familywoods,"March 26, 2019",Amazing Mexican - a Night to Remember,"We visited this restaurant based on a review of many top places and selected on basis the owner was previously a pastry chef at Noma and we love Mexican food! The paloma margarita is to die for, the food utterly delicious and super authentic (tacos amazing!) and a cool vibe / music and surround ",5
Restaurant Sanchez Copenhagen,danielesan77,"March 21, 2019",Not as expected,"The Sanchez is a very nice place, perfect service, great atmosphere. The food is average and too expensive compared to what you get. There is too much garlic and onion that makes most of the dishes difficult to digest.",3
Restaurant Sanchez Copenhagen,Orlaith M,"March 21, 2019",Good cocktails ,We had eaten earlier.  We just got cocktails and guacamole.  They gave us nachos while we were waiting to order. So the small portions did not bother us.b Nice atmosphere.,4
Restaurant Sanchez Copenhagen,jolle j,"March 19, 2019",super,"it was a super night, the food was exilent, drinks was Amazing even no alochol drinks was tip top, next time we traveld to Copenhagen we will come back and eat. love the Place, service was super good and was so so polite.",5
Restaurant Sanchez Copenhagen,aly824,"March 19, 2019",Nice food but totally overpriced,"Portions are tiny (surely a contradiction for Mexican food!) and the menu choice is extremely limited unless you go for the five course set menu. As we didn't realise how small the portions would be, we thought this would be too much food. Whilst food is relatively tasty, we found it extremely overpriced - even in Copenhagen which we were aware is an expensive city for foreigners. We do not mind paying out but could not recommend as it left us with a very disappointed sensation .",3
Restaurant Sanchez Copenhagen,WebbDavid,"March 8, 2019",Tasty but pricy,"Friendly service, great tacos and cold negra modela. Very popular with many walking in hoping for a table with no luck. 
The prices are a bit high, but good quality. 
Not sure I will be back.",4
Restaurant Sanchez Copenhagen,S H,"March 4, 2019",Quaint little neighbourhood restaurant,Went to this restaurant on a Sunday evening & was able to sit at the kitchen bar since we didn't have a reservation. The staff were very friendly and helped choose a glass of wine since the Gamay I chose wasn't what I expected & end up with a nice Nebbiol ,4
Restaurant Sanchez Copenhagen,JanochBarbro,"February 25, 2019",Tacos and tostadas,"Have previously visited Hija de Sanchez, Rosio Sanchez taqueria and had our expectation raised. Had reserved a table at 17.00 and by the time we left 1 1/2 hr later, the restaurant was full. Service was friendly, atmosphere rustic (fittingly so). Meny with small or bigger plates as well as a ""five course dinner"" with drinks/beer pairing. Bubbly and wine available by the glass, also home made non or low alcoholic drinks. We had tuna tostada and tacos (lamb) and two desserts. All was really yummie and we left happy and inspired for our future Mexican home cooking.",4
Restaurant Sanchez Copenhagen,Thunderberg,"February 22, 2019",Mexican food with a Nordic touch,"Sanchez cantina is situated on Istedgade, near Copenhagen Central Station and Tivoli. They serve Mexican food (Tacos, Empanadas, Tostadas) with a Nordic touch, courtesey of Rosio Sanchez who also runs the acclaimed taqueria Hija De Sanche ",3
Restaurant Sanchez Copenhagen,Sara J,"February 18, 2019",Disappointing,"A lovely small friendly restaurant with a definite hygge vibe but unfortunately the food was no match. To describe the venue as a restaurant is a little misleading, the menu is very limited (only seven items when we visited in February and one of those was not available due to a fryer failure) and all are very small. To my mind what’s on offer is fancy bar snacks at exorbitant prices. What we had was also so highly laced with chilli oil that our mouths were so numb that we couldn’t taste anything. All in all nice try but no cigar, tone down the spice, adapt the menu and offer more.",2
Restaurant Sanchez Copenhagen,Monchique21,"January 25, 2019",Disappointing dinner ,"Greeted by friendly welcome and Sanchez has a good lively vibe. Restaurant much smaller than online images. We had made a reservation here after reading a good media review and had high hopes, sadly we were disappointed. Really average food. Although the open kitchen shows many chefs busy at work the food produced is very basic and lacking in the flavours expected. Of course basic can be good .. honest fresh produce, simply assembled is delicious but sadly Sanchez did not do justice to Mexican cuisine. We have tasted much better street food and can honestly say you could make better guacamole dip and chips (extortionately priced) and Pico de gallo at home. Such a shame as the owner/chef Rosio was previously at the distinguished Noma !",2
Restaurant Sanchez Copenhagen,22Sanne,"January 17, 2019",Tasty but overpriced food,"The food was actually very good, and nicely presented. The service was so-so -- and rather provokingly, most of the service staff spoke no Danish. The waitress refused to tell us how many ""bites"" a person would normally eat -- ""the dishes were meant to be shared"" -- except than more than half of the dishes came in a form that couldn't be shared. All in all, the wait staff was less than helpful. And of course, the place is much, much too expensive considering the amount and quality of the food served. In short: Not the kind of place you'd want to return to.",3
Restaurant Sanchez Copenhagen,Cphanon,"January 9, 2019",Good small plates,"Brunch is good, great small plates with all big flavours. In Denmark it’s really hard to find good Mexican food, Sanchez hits the ma ",3
Restaurant Sanchez Copenhagen,Mlindzy,"January 3, 2019","High quality, delicious, authentic Mexican cuisine worth the extra DKK","My wife and I had Sunday brunch here a few weeks ago while in Copenhagen for the weekend. We are big fans of quality Mexican food, as my wife is half-Mexican and we live in Chicago where there are plenty of places offering food similar to Sanchez (Frontera Grill, Mi Tocaya, etc) and Rosio Sanchez is from our city to ",5
Restaurant Sanchez Copenhagen,naHrM,"December 11, 2018",just decent,"Being a sucker for well made Mexican food and having heard good things about Sanchez, my expectations were high entering this place. So I might have a little bias here. We were four people that ordered a bunch of different stuff from the menu. Cocktails, 'smaller bites', 'larger bites'. Despite very friendly serving from our Mexican waitress, I have to say that the dining experience left me a somewhat disappointed, especially with the pricing in mind. Good people and atmosphere.",3
Restaurant Sanchez Copenhagen,Jambacy,"December 9, 2018",Some like it HOT,"I arrived here on a recommendation from people I met during the day. It's a Mexican restaurant near where I am staying. Really cool interior and little mexican props Cactus, bottles of spirits and the odd sku ",3
Restaurant Sanchez Copenhagen,Triggerfishdk,"December 9, 2018",Mexican superb 😁,We went here last Night and one of our friends is Mexican so we had a though judge in our crowd. All our High hopes were honored . We had the chef favourites menu constisting of 5 courses. It was all very tasty and spicecy without being too stron ,5
Restaurant Sanchez Copenhagen,westy54,"November 26, 2018",Exceptionally spicy food. Small portions at exorbitant prices.,"We had been keen to go to this restaurant given that the owner and Chef, Rosio Sanchez, had been the head pastry chef at Noma. I also knew that Sanchez served Mexican food and expected the food to be very spicy but this certainly exceeded my expectations - the majority of what we had was too spicy for  ",3
Restaurant Sanchez Copenhagen,peterpV2124AW,"November 12, 2018",Do visit - or don’t visit...,"If you fancy to stuff yourself with cheap greasy tex-mex crap, at low prices - with Corona in the bottle - don’t go to Sanche ",5
Restaurant Sanchez Copenhagen,T1979ZJemmak,"November 11, 2018","Very tasty food, but small portions ","The food here was really good, the flavors were amazing. We were three friends who went out for dinner and each had the tacos of the day and shared three starters. I left the place not feeling very full, but the food was so tasty that you kind of don’t mind. The prices compared to the portions were also a bit expensive.",4
Restaurant Sanchez Copenhagen,SVangkilde,"November 10, 2018",súper delicioso Michelin Level - muchos gracias Sanchez,Brunch at Sanchez is súper delicio ,5
Restaurant Sanchez Copenhagen,josefinedw,"October 25, 2018",Mexican food with Noma prices ,"We went to Sanchez due to many man recommendations, that the owner was a sue chef in Noma and pictures taken of the dishe ",2
Restaurant Sanchez Copenhagen,flindmark,"October 9, 2018",Great brunch,"We had a fantastic brunch with tuna tostada, flautas, paleta and churros. Great service and food. Highly recommended!",5
Restaurant Sanchez Copenhagen,Oskar_kaminsky,"September 23, 2018",Disappointing,Took the 5 course dinner and left hungry. What a bummer. All courses were very small and not cheap at all. The food was tasty but we felt really ripped off.,2
Restaurant Sanchez Copenhagen,KrisSA123,"September 3, 2018",Mexican brunch,A return to this brilliant Vesterbro restaurant. This time I came for the brunch. The crispy tortilla w/ tuna is amazing and make sure not to miss out on the churros! Friendly staff and the food flows quickly to the table. Nice cold drinks too. Most certainly returning for a brunch at Sanchez again soon.,5
Restaurant Sanchez Copenhagen,MissHale,"September 3, 2018","Probably good for some, not so for me","Growing up in San Diego and living off Mexican food my entire childhood at least 3 times a week was not an advantage for me when trying out this place. Mixing Nordic and Mexican did not work out on my palete. The starter (nearly 15 dollars!) Crudités and salsa consisted of: 1 entire cucumber thinly sliced, 4 small radishes, 4 snap peas, and 4 small pieces of endive with a tiny bowl of guac (maybe half an avocado) in gooseberry liquid, dressed in chili salt. What ",3
Restaurant Sanchez Copenhagen,polinab42,"September 1, 2018","Tasty food but jeez, expensive!","The five-course menu was quite tasty and interesting with the New Nordic approach to ingredients. But I can't say there was any dish in there that was memorable, unfortunately. Service was great, though! And nice, thoughtful wine me ",3
Restaurant Sanchez Copenhagen,NYC-G-Unit,"August 23, 2018","Overhyped, Overpriced","We sat outside on little wooden picnic furniture, which was restricted to the limited snack menu. Otherwise, the hostess presented us the inside option which featured the 5 course experienc ",3
Restaurant Sanchez Copenhagen,yodel_and_clemmie,"August 22, 2018",Awesome chips and dips,"These people are serving REAL Mexican food, in the red light district.

GENUINE handmade corn chips.  Gorgeous flour tortilla tacos and a gift to seafood lovers

A Great Place!!  😁",5
Restaurant Sanchez Copenhagen,LivSharif,"August 6, 2018",Excellent food and great service,"A restaurant with a great atmosphere, really good authentic Mexican food with a touch of Nordic ingredients. Service was fast and the food was incredible. I can highly recommend their tasting menu and their drinks menu to go along. All in all I was super happy and will be back again. Special thanks to the waiter that met us with a good old danish ""Halløjsovs"", I was sold already then!",5
Restaurant Sanchez Copenhagen,KNandy,"August 3, 2018",Is it that good?,"Yep - absolutely fantastic...... winner of the AOK 2018 best new restaurant. A very worthy winner, also b’cuz of the great service, although, five different servers during our dinner was a bit stran ",5
Restaurant Sanchez Copenhagen,alex72669,"July 24, 2018",Was delicious!,"Hola! I am from Mexico city and I went with my 4 swedish relatives, weird thought! anywa ",5
Restaurant Sanchez Copenhagen,John O,"July 13, 2018",Bringing Mexican food to Copenhagen,"Sanchez is an amazing Mexican restaurant in Copenhagen. The food is authentic Oaxacan cuisine with ingredients brought in from Oaxaca whenever possible, especially Mexican corn. They make their own masa, tacos, and tortillas every day. They are educating Copenhagen residents about what Mexican food is really about, one Dane at a time.",5
Restaurant Sanchez Copenhagen,SupremeSerendipity,"July 13, 2018",Awesome food ,Awesome food and service. Rosita has done it again. After Hija de Sanchez you would think what more could you get? You definitely can and you do! Every single dish were served at this place was yummy and thought through. The right fusion of Mexican and Nordic ingredients can do wonders to your taste buds. The service was great! Definitely recommend this place. Try their tasting menu. It’s full of pleasant surprises,5
Restaurant Sanchez Copenhagen,JASMIN G,"June 29, 2018",Fun dining!,"We had a great experience! Had the tasting menu with drink pairing. The churros dessert was so good, my partner had to have another one! Will def recommend, hope you have as much fun as we had!",5
Restaurant Sanchez Copenhagen,SanchezCPHIsAScam,"June 28, 2018",Ingen smag eller for stærkt. Completely inacceptable,This was the most terrible menu I have ever seen taste ,1
Restaurant Sanchez Copenhagen,Duncan_RSA,"June 22, 2018",Eye watering expensive for what you get.,"Nice atmosphere, very friendly staff.
Food is interesting, be prepared to open you wallet, glass of wine 100kr and a bottle 600. For a side street cafe I found this over the top",3
Restaurant Sanchez Copenhagen,bmtsang,"May 18, 2018",Ordinary Mexican food and poor service,"I found the food is quite ordinary as we had better Mexican food in other countries. However, the most disappointing is the poor service so unlikely we will return next time we visit Copenhagen",3
Restaurant Sanchez Copenhagen,469carmeno,"May 11, 2018",No value for money ,I really had expectations for this restaurant as it’s pretty difficult to reserve a table ,1
Restaurant Sanchez Copenhagen,kenjik2013,"April 29, 2018",I would like to go every day,"Most people can’t imagine what it’s like to eat Mexican food in Copenhagen. I was too. But once you dine at the restaurant, you will be in love with the plac ",5
Restaurant Sanchez Copenhagen,EmilyWL82388,"April 25, 2018",Expensive.. but the tacos were delicious!,"Portions are pretty small and it is quite expensive for what you get but the quality of the food is spot on! The special tacos they had when we were there (shredded pork with a slaw) were incredible! The guacamole was very good as it didn't have too many extra flavors in it. Also the Tuna Tartare appetizer was very fresh and delicious. I almost forgot to mention the Chicharrón!! Out of this world! For three people sharing, the portions were really small, but I would go back again if I ever find myself in Copenhagen.",4
Restaurant Sanchez Copenhagen,Simona M,"April 16, 2018",LOVE LOVE LOVE,"A foodie trip Copenhagen must include Sanchez. The unique blend of Latin American cuisine with the chef's (formerly at Noma) Danish and international sensibilities is unlike any other. We ordered family style so that we could experience as many of the dishes as possible. The menu changes daily, so we decided to give carte blanc to the waiter to select for us... well worth the adventur ",5
Restaurant Sanchez Copenhagen,mpwestcoast,"April 9, 2018",Below average,Had a business meeting here while in Copenhagen. I heard a lot of great things about this restaurant and the owner has an amazing history. Sadly we didn't love the food and the price was very high for what we got. The service and atmosphere was also lacking. Drinks and dessert were good. Unfortunate as I was really hoping to like it!,2
Restaurant Sanchez Copenhagen,dianebibija,"April 4, 2018","Very disappointing, very overpriced","I don't mind paying a lot for a meal when its an experience or when the food is outstanding. I've eaten at Eleven Madison Park, noma, Faviken, El Bulli and absolutely love traveling to eat and experience. What these places all have is exceptional service and exceptional food. I found Sanchez to have neither. There was a lot of hype attached to this restaurant and I found none of the dishes on our tasting menu to be good. The service was just a bit nicer than rude. Two members of our party left feeling sick after the meal. Many inexpensive tacos bars do a better job than this restaurant and I feel ripped off for paying so much for such a poor food + service experience. I won't be back nor will the guests I dined with.",1
