storeName,reviewerUsername,ratingDate,reviewHeader,reviewText,rating
The Storm Inn,Lesley m,"July 1, 2019",CRACKING LITTLE PUB IN THE HEART OF COPENHAGEN,"It was that time of the afternoon when our feet had given out and we just wanted to sit down and have a drink. Luckily for us, we stumbled across the Storm Inn. Its a small property on a corner in the centre of Copenhagen and but for chance, we would have crossed the road and missed it. Lovely friendly girl behind the bar, let my husband taste some of the beers and made me an excellent shandy, armed with the drinks, some Tyrells crisps and some peanuts, we were sorted for a sit down. Small but perfectly formed bar with comfortable seating, traditional British pub style with dark wood and an open fire which I am sure is very welcoming on a cold day in the middle of a Copenhagen winter. Our lovely hostess even wrote down some places for us to visit and we were amused reading the beer lists and of course, the pie list. You could imagine having a fine night in here on a cold dark evening. For us, it fitted the bill perfectly, providing a cool, friendly place to sit a while until our feet had recovered. The Storm is indeed a cracking little pub in the heart of Copenhagen.",5
The Storm Inn,optops,"May 23, 2019",Best Pie!,Great pepper steak and mushroom pie - really tasty. Only lost a point because the mash and mushy pea portion was so small.,4
The Storm Inn,JRiddingtonY,"September 18, 2018",AN OASIS IN DENMARK,"This was such a welcome find near our Copenhagen Hotel and also very central for most important tourist sites (Tivoli, Natinalmuseet, etc.) There are in fact only two cask ale pubs in the whole of the capital. Adam the landlord is a welcoming minehost and knows his beers.He does not overuse the new (I think Northern American) term, ""craft beer,"" which means little to old British beer drinkers like me. (I am a member of the Society for Protection of Beers from the Wood - an honourable institutionn a good few years older than CamRA) His hot pies (although not from Yorkshire are delicious - I had two, washed down by an impeccable pint of beer, albeit from the South of England.",5
The Storm Inn,Siobhan C,"August 19, 2018",Friendly,Friendly bar with good selection of beer and fantastic pies even vegan!!!!!! What a revelation.quite nice as English owner and I'm not good at Danish xxx,5
The Storm Inn,732tomj,"February 20, 2018",Friendly bar near Tivoli,Really good atmosphere and a very welcoming owner. Great beer selection and decent food to boot. Well worth a look before you go to tivoli Gardens or just if you're in the area.,5
The Storm Inn,katwill2016,"December 22, 2017",Lovely pub just a stones throw away from Tivoli,We found this great pub on our way to Tivoli. Great selection of beer and other beverages. Fantastic cosy place to stop and relax! Landlord was very welcoming and helpful. Will definitely make a stop off here again when we are next in beautiful Copenhagen.,5
Victorious Sportsbar & Cafe,mehmetgW4200YF,"October 14, 2018",Mükemmel bir yer ,excellent awesome beyond a place you need to see to spend a pleasant peaceful day if you want You should see,5
Victorious Sportsbar & Cafe,Keko K,"October 14, 2018",Excellent choice to eat or drink,"I was here with some friends Yesterday, and the food was amazing! They run with 50% off, so the burgers were under 60kr with fries and d ",5
Victorious Sportsbar & Cafe,Margrieta K,"September 23, 2018","Cheap eating, but good quality!","We ended up at Victorious, as we needed to have a lunch before we went shopping. This cafe is more or less at the start of the shopping ar ",4
Victorious Sportsbar & Cafe,173oguzd,"August 11, 2018",Bar & cafe,"Great place with nice food, beers and sports on the screen's..
The service and food was superbly, I will definitely come back again",5
Pier 5,Robert T,"October 23, 2019",Nice Bar food,"We were staying at the Copenhagen Marriott and were too tired to go out for a meal so we tried the food at the bar in the hotel. Great drinks, good wine selection, bar munchies were okay, but the food was quite good. They made me a special vegan pasta dish and did a beautiful salad for my wife and added shrimp at here request. It came with a dense delicious bread. Service was a bit slow but we weren’t in a hurry. Doubt if anyone not staying there would bother visiting but if you are in the hotel it works really well.",4
Pier 5,roytan1947,"July 28, 2019",Good,"Convenient when we were tired from being on the go all day.. Food is,good but the only salad is a Caesar salad. For me it was hard to find something on the menu to eat and settled for fish and chips. It was good, but I somwanted a salad. ",4
Pier 5,anndrake59,"July 8, 2019",Drinks,A nice place to unwind and have a drink and socialize before calling it a night. Staff were fun ......,5
Pier 5,legoustarou,"October 16, 2018",Great moment @pier 5! ,"We were staying for the weekend in Copenhagen for my girlfriend's birthday (amazing city btw) and we went down for a couple of cocktails around noon at the bar, enjoying the view overlooking the can ",5
Pier 5,Heidi N,"August 21, 2018",Great cocktails by friendly staff.,A relaxing afternoon on the terrace with the best amaretto sour i have ever tasted. The whole team was very friendly and we felt well looked after. The french bartender was extremely knowledgeable offering suggestions to our indecisive group and delivering well crafted cocktails! The interior spaces feel inpersonal but the terrace offers a great spot to relax.,4
Pier 5,22club58,"August 4, 2018",Experiences,"Staying at the Marriott, of which Pier 5 is the lobby bar, we had mixed experiences - mostly poor seeming to result from indifferent F&B management and lack of staff training. One day we ate a quick lunch and the food was good, with the service being OK. But that night we sat at the bar for maybe 15 minutes and were ignored by the bartender. Complaining to the shift F&B manager got us an acknowledgement that we should not have been ignored, but not much more. A friendly server (who had given us great service the previous night in the adjacent Midtown Grill), telling us that she had been assigned to be a bar server for the first time in many years, shared that they were understaffed and management provided no assistance. The following night we had the same experience with the same bartender ignoring us (and not recognizing us and saying that he would be with us shortly) and shift F&B management being nowhere to be seen. Maybe it was payback for a compliant the previous evening, maybe it was the standard procedure of which management approved, or maybe F&B management had not followed through with corrective action from the complaint of the previous evening. Whatever the case, the service level and attitude was so different from the outstanding employee attitudes and service levels throughout the rest of the hotel that one wonders why hotel management puts up with such a poor representation of the property.",2
Pier 5,ThomasEMM,"May 21, 2018",Nice bar inside Marriott,"Pier 5 is the bar located inside the lobby of the Marriott Copenhagen. Had a bar dinner and drinks, both were excellent. Food menu is American oriented.",5
Pier 5,GeorgeJWM,"March 4, 2018",Good cocktails but poor service,"We were staying in the Marriott so decided to try its bar for cocktails. Great drinks, but the experience was really let down by the service. We raised this with reception afterwards, who put things right. I would hope that service has improved since, because it's a nice venue.",3
Pier 5,HDHH,"February 10, 2018",Nice place for informal business meetings,"Had an informal business meeting (Two persons) in this bar/lounge located at Marriott Hotel Copenhagen. They serve light meals, has good space between the tables, modern design and professional service.",4
Pier 5,MChanE,"December 23, 2017",Nice cozy place,Was not crowded when I visited in the noon time. The fish n chip was nice. They don't bother you even if you stay for just a drink.,4
Pier 5,Oleg A,"October 20, 2017",Jazz Night at Pier 5,"Caught a Jazz night (Wed) at Pier 5 - nice music, and nice atmosphere. The food was good, although the selection was small, and somewhat expensive. Good smorebrod!",4
Pier 5,gillel2015,"March 6, 2017",excellent service was but poor cocktail selection,Excellent service at lobby bar in Marriott and nice cozy atmosphere on the couch but poor cocktail selection. It was possible to watch also sports from tv.,4
Pier 5,Ticolover,"June 28, 2016",Lobby bar severely slow but restaurant fine,"In three days @ Marriott, we had 2 great breakfasts; one good dinner with suitable servi in the restaurant; one ""ok""lobby bar experience, and two really bad service experiences in the lobby b ",3
Pier 5,Fiona H,"April 5, 2016","Good food, friendly staff",The food was generally quite good and beautiful views over the water. They have a children's menu as well. ,3
Pier 5,DB510,"December 2, 2015",Tasty food and lovely view,"We had delicious burgers and fries for lunch (recommended by the waitress). We split it because we weren't very hungry (just waiting to be able to get into our room) and because the prices are so high there. I would rate it higher if the prices were more moderate, especially at lunch.",3
Pier 5,WolfgangHeinrich,"September 27, 2015",Enjoy the sun overlooking Kalvebod,When the sun is shining this is a very pleasant place to have a spot of lunch or to finish the day with a fresh drink!,3
Pier 5,avinashindia2014,"July 7, 2015",Very cool!,A great eating place with friendly waiters and a chic menu! The setting is very pleasant for a perfect dinner!,4
Pier 5,CennethU,"September 1, 2014",Relaxing moments,The service was excellent with a beautiful view. There Is always a corner where you could sit and relax.,4
Pier 5,rockhound94,"August 22, 2014",A Good Place for a Quick Bite and a Good View,"This restaurant and lounge is in the lobby of the copenhagen Marriott. We had lunch and drinks during two evenings. My wife had smoked salmon, my sister-in-law had danish meatballs and I had NY cheesecake with berries. I would say it's more of a lounge than a restaurant since it has a fair sized bar which overlooks a canal. It, also, services the outdoor lounge chairs where many sit and enjoy cocktails. The menus have prices in them in DKK so it easy to figure the amount in your currency.",3
Pier 5,alice p,"March 3, 2014",special,"A great little restaurant with feisty staff and a good menu , very tasty food at reasonable prices , highly reccommended .",5
Pier 5,Susan M,"September 2, 2013",Expensive!,"Stayed at the Marriot so decided to have breakfast there. They just took our room number, so we had no idea how much it was going to cost until we checked out. Food was not bad and we did get a window table, but the restaurant lacks ambiance.",3
Pier 5,Gina N,"July 25, 2012",Good but expensive,"Good food and great staff on the canal, and a short hike to the Central Train Station and Tivoli Gardens. Atmosphere is nothing to write home about but hey you are on the water. Prices are high and one would expect more ambiance for that price. This is a good, solid, reliable place to eat if you are staying at the hotel just expect to pay FULL price and then some.",4
Pier 5,jjstives,"July 13, 2012",EXPENSIVE,"God, reliable. On the harbor and with good views. Close to Tivoli.",4
Pier 5,elfinpete,"July 5, 2012",Luxury living,"Situated on the water, with water taxi etc at the door, possibly about 15minutes from Central Station. Great breakfast - they will cook you real eggs, made to order! Huge room with all mod cons - great bath!",5
Pier 5,Kristina_qk,"July 1, 2012",Not value for money - won't be coming back,Brunch at Midtown Grill 30 June 201 ,2
Pier 5,Nicole D,"June 25, 2012",Good food and service.,"Not a large menu but different choices of fish and excellent meat.
Quick service. A little bit pricy.",4
Pier 5,GlutenFreeFamTrav,"June 11, 2012",had better,for the price the food isn't that great... go elsewhere unles its just for the convience factor,2
Pier 5,blaroo12,"June 4, 2012",Great location but...,Just stayed at the Copenhagen Marriott and here is my take ,4
Pier 5,GreekJock36,"January 12, 2012","terrible food, bad value for money...",the worse expensive food in europe... do not stay at this hotel or eat here...,2
Pier 5,tonci11,"November 29, 2011",Delicious,"great and rich offer of meals, very enjoyable atmosphere",4
Pier 5,Anat100,"October 31, 2011",Good high quality fresh food,"Both breakfast and dinner where high quality, enjoyed every bite",5
Pier 5,WKK10,"September 12, 2011",Really nice hotel-- one downside: terrible tech situation,"I really enjoyed my stay in the Marriott. The restaurant is exquisite for dinner. While the breakfast isn't included, the executive level floors took good care of us with morning snacks. The bed was comfortable, the location was decent if you're up for a short walk into the city center, and the view was nice. I would come ba ",4
Pier 5,Chelle3030,"June 13, 2011",Nice place to Stay,"Only stayed one night and I must say it was lovely.The service was good ,staff very helpful and we ordered room service a few times and everything was delivered in good time and the food was scrum ",4
Pier 5,tonysenior,"April 17, 2011",The Restaurant have improved,"this is my 4 visit to the restaurant at this hotel, and now finally its a real 4 star restaurant the service is up to 4stars aswell. Good Job Marriott and the midtown grill
So please disregard my previous review of the restaurant.",4
Pier 5,jetlag16670,"January 4, 2009",super comfy and soundproof!,"I stayed at the Marriott with my best friend over New Year 2009: a total of 6 nights. We had a deluxe room but actually there are only 2 categories of rooms: suites and deluxe rooms. We were on the 4rth floor with a city view. The room was super large: 2 double beds, excellent linen, super clean, great tv (American and English movies on Scandinavian tv are always presented in English and subtitled which increases the choice of programs for English speaking travellers). The hotel is soundproof which is rare, even in 5 star hotels. We had to request a change of room on our first night because the heating system was not working: upon checkout, we requested a discount and they granted it without a hitch (the most expensive item on our room service bill was deleted). The hotel is not in the city center : a 20mn walk but you can always take a taxi which means you reach the city center in 3mn for 80kr. On the not so great side: the breakfast buffet is very plain and totally not worth it! which is not to be confused with the brunch buffet which is totally great. Also, beware: the high speed internet connection in the room is NOT free of charge: 155kr for 24hours. A total scam! To sum up: do not hesitate to book a stay at the Marriott if you need comfort and peace!",5
Pier 5,Steve698,"August 28, 2008",One Night in Copenhaven Marriott,"My wife and I spent one night in this hotel - we have been to Copenhaven twice before and only allocated one night here, spending the other nights of our vacation in Helsin ",4
Pier 5,Traphix,"May 21, 2008",Naughty and Nice,Two BIG problems with this hotel ,1
Hos Trine og Christian,Oneleggedmamma,"March 18, 2016",What a disappointment!,"We booked for brunch and this review is about that experience.The restaurant was nice but that's about all.It was packed with guests. No milk on the table and we asked the servers several times for milk for the coffee and got it about 25 minutes after. The buffet table was placed a very unsuitable place as the room was small and served both 'downstairs and upstairs'.The plates were constantly empty and people just crowding up around the table waiting for food to come. The servers were told that there was no bread and again it took about 20 minutes before they filled the bread baskets. Constantly empty plates and people waiting and waiting for them to fill food supplies up. Scrambled eggs runny and not entirely as should be,small rolls hard as stone, hard cheese with no sharp knife to cut it with and a very slow staff. Will personally not recommend brunch here.",2
Hos Trine og Christian,john316-dk,"July 30, 2015",Food is Good and Plenty,Food is traditional Danish coussine and our meal was well prepared. Excellent! wine by the glas and good service.,4
Hos Trine og Christian,Sue H,"December 9, 2014",Christmas Goodies,"We spent a long weekend in Copenhagen. Friends promised us a ""real Danish experience"". Normally the restaurant serves Christmas lunch only on Friday, however when our friends explained that we could only make Saturday the guys went beyond the call of duty to give the ""english visitors"" a most memorable experience. Definitely a Christmas lunch to remember! Good food, a cosy atmosphere, the "" happiest people in the world"", thank you so much!",4
Hos Trine og Christian,PeterHorsley,"December 9, 2014","Weekend in Copenhagen, Jan & Maibritt",We were looking forward to a traditional Danish meal & our friends Jan & Maibritt arranged a booking for Sat 5th Dec nig ,5
Hos Trine og Christian,CadoragoCadorago,"September 1, 2014",Very good lunch,"We had a very good, traditional Danish lunch with two types of herrings, varm fish, chiken salad with bacon, warm tenderloin, and two cheeses. All very delicate and good. Also the service was attentive without beeing too much and we had extra bread without problems. We enjoyed our lunch and hope to come back.",5
Hos Trine og Christian,andershal,"October 27, 2013",Delicious brunch,"We have had the brunch at Trine+Christian two times now, and the quality and variety is very high. Love the small pastries! The price is in the high end, but it is including coffee, tea, apple juice and orange juice ad libitum. With this in mind the price is fa ",5
Hos Trine og Christian,DORITFrederiksberg,"June 24, 2013",Easter lunch,"Celebrated my 70th birthday at Trine and Christians restaurant with family and friends, and everything was perfect.",5
Hos Trine og Christian,lesDk,"March 12, 2013",Value and quality,"I really can't think of anything to criticize! We went on a night when they had a special offer on roast prime rib. They had just had a rather large party, so there was a slight delay on the roast, but they served us some delicious complimentary appetizers. The dinner was great, just beef, baked potato and veg, but all cooked just right. It was hard to save room for the crepes Suzette dessert, which was included. All that for 200 kron ",5
Plenum,IanPollitt,"January 25, 2020",Tasty and good value ,"Tasty, real food that was filling and not expensive, especially for a place like Copenhagen. We had dinner for two with a glass of wine each and only paid 355dkk (£20 each). Impressed.",5
Plenum,vegazbabz,"April 6, 2019",Great place for drinks,"The place is really small, so it can easily become too crowded/difficult to find a place to sit. However, the beverage - both alcoholic and non-alcoholic - is pretty nice.",5
Plenum,ric7676,"January 27, 2019",Great place for a quiet beer,"This place is full of beautiful materials, friendly staff, a great ambient atmosphere, quiet enough to talk but not too quiet. Perfect for a few beers with a friend. Will go back.",5
Plenum,janinaw546,"December 31, 2017",Hygge Cafe,A lovely cafe to have a lunch or brunch. We had sandwiches from the lunch menu and some warm cranberry/lemon juice which was delicious. Nice place to linger with great service.,4
Plenum,volcovietti,"June 24, 2017",Nice place,Located at a nice square. Cool Interieur. Cool people. Perfect to relax for a while  - lot of cocktails and cold Tuborg.,4
Plenum,ALBratt,"March 30, 2017",Cozy and Delicious Lunch,"We were four for lunch and everyone thought it was delicious. We had sandwiches (veggie, tuna) and a burger. 

Atmosphere was warm and cozy on a rainy Copenhagen day.",5
Plenum,Bregenholt99,"February 17, 2017",Plenty @ Plenum ,"Crowded, full of atmosphere and rather loud. Tried a great burger and a super kornotto - from the varied menu. A small selection of draft beers. A large selection of gin.",4
Plenum,Sofie E,"February 21, 2016",Nice and cosy cafe,Great cafe for both food and drinks. Located in Nørrebro at the hip square Sankt Hans Torv. Try their goat cheese salad for dinner.,4
Plenum,jlykke,"February 14, 2016",Ok café,"Plenum is an ok café for just a cop of coffee. Met a friend there last winter. Cozy place with nice staff, but it's gets very hot inside the café.",3
Plenum,272LauraP272,"November 26, 2015",Good happy hour ,"We arrived late but managed to get the last happy hour
Good cocktails, chilled atmosphere... I think I might come back again for drinks",4
Plenum,mr_dendrocacalia,"April 28, 2015","excellent spot for breakfast, lunch or dinner","Plenum is nicely located in a hip area west of the lakes. They serve basic breakfast, lunch and dinner - sandwiches, salads, coffee and drinks. Dining is casual and the restaurant seems to attract couples and small groups of friends. They feature interesting burgers and several nice beers on tap. Prices are reasonable.",5
Bevi Bevi,Andreas V,"November 24, 2020","Pretty good food, very good value for money","The 6 course menu is really a bargain, and we got some nice dishes with it. The pork ragù & the burrata were especially memorable. Service was friendly and accommodating to ",4
Bevi Bevi,JBPurgerFrb,"March 1, 2020",Good food ... expensive wine,7 antipasti at DKK 250 is really a bargain. A shame that no wine is below DKK 450 for a bottle. We had a nice dinner and will certainly come back.,4
Bevi Bevi,VibekeStiansen,"January 24, 2020",Not for single people!!!,"I was really looking forward to eat here, but it turned out to be a great disappointment. When you travel alone, it’s nice to feel a little bit extra welcomed when you book a table for one person. But when I arrived, no-one even bothered to look at me or great me with a hello. When I got my table, it turned out to be at the end of the bar. The worst place in the entire room. During the stay, I constantly felt I was in the way of the waiters, and both them and other guests were bumping into me. Even though the food were okay, this totally ruined the experience and I couldn’t leave the place soon enough. Since I also work as a food journalist, I would NOT recommend this place if you travle alone!!!",1
Bevi Bevi,jsnyderkalsec,"November 2, 2019",Lucky Find,"So I am walking around Copenhagen hoping to find something other than kabobs. Off a side street sat this nondescript bistro. “No room but you can sit at the bar.” I watched a food ballet conducted by Alice for the next three hours. Delicious, educational, and fun! Best Euro dining experience for me ever. ",5
Bevi Bevi,Norwegian1975,"October 21, 2019",Small place - you need a reservation - hipster-ish,"Love the feeling and concept of small italian restaurant with only one menu. Nothing fancy but just real italian tastes in a small busy restaurant, The two of us had seating at the window looking out. Perfect.",4
Bevi Bevi,Sari L,"October 9, 2019",Trendy place,This tiny restaurant is extremely popular and for a reason. Excellent tasting menu with very affordable price. So you defenitely need a table resevatiom. Service is very relaxed and friendly. Portions are classy Italian with inventive twist.,5
Bevi Bevi,JBPurgerFrb,"July 23, 2019",Really nice Italian in Copenhagen,We have tried a lot of Italian restaurants in Copenhagen during the last 5 yea ,4
Bevi Bevi,LodeVandermeulen,"May 3, 2018",Nice!,Good company is of course very important. We were meeting up with old friends. But this small and cosy restaurant serves excellent food. We went for the menu of 7 small dishes. All very good. 4 stars for the food and a fifth star for the relaxed atmosphere.,5
Bevi Bevi,Nicosweden,"April 23, 2018",What a great place ,"Nice little place with a small menu which was great.
We where a party of 5 and had the 7 set menu which was a great variety of small “tapas style” dishes.
Wow! What a great food sensation 

Service was 👍",5
Bevi Bevi,sterwuv,"August 23, 2017","7 COURSES FOR 250DK, HOWEVER MORE FOR THE YOUNGIES","Stayed with a friend who lives in the area so left it to her to decide where to eat. This place was TINY, so get there early. You literally sit on top of each other, it is very squashed inside but the food was lovely. 7 different courses - all italian classics, though did think the portion sizes were small for the 3 of us to share. Service was abominable and we had to point out other diners who had arrived after us were being fed and we were waiting. Drinks were expensive and a number of choices had run out! If you like sitting on top of each other and having no privacy you will love this place. Unfortunately being mid 50's, we are passed this kind of seating arrangement.",4
Bevi Bevi,Audun W,"March 1, 2017",Great atmosphere!,Tiny little restaurant that also functions as a Wine bar. Small tasty dishes from italy combined with good wine and old school drinks. All from Italy! The atmosphere is the best part. It's crowded and tight. Feels authentic and homey.,4
Bevi Bevi,martinea974,"July 12, 2016",Cosy and relaxed wine bar - highly recommended,"As Bevi Bevi neighbors we have been there quite a few times and every time it is a lovely experience. Staff is always personal and helpful, atmosphere is relaxed and cosy and the wine is really, really goo ",4
Bevi Bevi,Bregenholt99,"May 6, 2016",you gotta love the charming chaos,"This place is charming and full of atmosphere - often completely packed in the weekends. It is primarily a wine bar, serving a menu of cold Italian classics (~30 Euros). The food is good and in sufficient quantity for most people. The service is charming but at peak times pretty slow and chaotic (some of the temp staff are only borderline competent). So in short to go here for the cuisine - use bevi bevi to start off a Friday evening on the town - lean back and enjoy the atmosphere, the wine and the charming chaos.",3
Bevi Bevi,BKC2013,"March 27, 2016",5 well-deserved stars,"There is a really cosy and authentic atmosphere to this Italian wine bar in Oelenschlagersgade in the Vesterbro area - in fact, it is a perfekt combination of relaxed and informal Copenhagen and authentic Italian atmospheres. This is epitomised by the staff, who are also a mixture of Danes and Italians, while a variety of languages can be heard both from the staff and the guest ",5
Bevi Bevi,Amy M,"February 29, 2016",Loved this place!,"We randomly found this place on Facebook then headed there at about 8 on a Saturday night. It was buzzing with a fantastic atmosphere. The waitress didn't have a table but desperately wanted to get us one! She was so sweet we agreed to go to a local bar and cone back in a hour. We are so glad we did!! Delicious food, lovely staff, great atmosphere and yummy Aperol spritz! Definitely go if you can!",5
Bevi Bevi,Nanna S,"February 2, 2016",Super cozy & local winebar,"very good italian food, even though they don´t have a real kitchen on the premises. Great wine, and a good place to have an aperol spritz on the sidewalk in summertime :)",4
Bevi Bevi,LyndseyGibbs,"October 14, 2015",Cozy fashionable spot,"I came here with no booking on a Friday night....we were lucky to be slotted in at the bar. It was very busy, and the waiters were quite stressed, but being pleasant at the same time. Service was fast, it was cozy....but the food was only OK for us. However I think it is a local, hip place to try some traditional Scandinavian food. Price was reasonable. I would definitely recommend booking. Glad we came to try, but would order different dishes next time.",3
Bevi Bevi,Mikael C,"September 1, 2015",Local Charm,"Great, local atmosphere with fantastic, simply-prepared but delicious courses and a wine collection for every pallette.",4
Bevi Bevi,miringui,"June 13, 2015",Not the typical pasta place,"Excellent place. Nice area, excellent service and the food is delicious. I'm not a pasta person so when our friend said Italian restaurant I was not too happy but what a nice surprise. The 250 DKK menu per person is a great choice to try a bit of everything and u can actually be completely full. Would definitely recommend it.",4
Bevi Bevi,Ian W,"May 20, 2015",What the Danes do in the evening,"I don't speak a word of Danish. It is in ""Vestebro"". Just off Istedgade St. Italian food Tapas style dishes cooked at bar by sous vide. But 3 dishes enough for the 2 of us. It was great atmosphere. The owner poured us a glass of chianti. The menu is in Danish but only 10 choices and waitress translated. ",4
Bevi Bevi,Lu-Katane,"November 18, 2013",Nice surprise for Italians,"As Italians in Denmark it was nice to find a good Italian wine bar with good italian crostini. Very good quality and made like in Tuscany.
Nice selection of wine, even wines we haven't heard about.",5
Bevi Bevi,Poul B,"November 16, 2013",Good Italian wines and small dishes,"We passed Bevi Bevi by chance and was impressed to find genuine italian food and a vast knowledgde about wine. 
Had a great evening here. We will be back... For more of the delicous salciccia...",5
Drop Inn,wesleythomson6,"June 20, 2019",Nice find ,Random find it drop in rather and pleased I did. Great spot to see live music and one of those places you pat your self in the back for finding.,5
Drop Inn,Almarchbank,"February 7, 2019",Great for live music,"We went to see a Cuban Jazz band here, it was packed from an hour before the music started and there was a great atmosphere. A really good selection of beers too, and the music was excellent, and all the better for being free. Definitely worth checking out what they've got on when you're in KBH.",5
Drop Inn,tenementfunster94,"September 2, 2018",THE BEST mojito in town!,"I visited this place a few times during my stay and, being a big fan of mojitos, it was everything I could ever want. Friendly staff, fast service and a cosy, welcoming atmosphere. Prices for cocktails are an absolute bargain by Copenhagen standards - between 80 and 85kr for a cocktail, when you could go to places a block away and pay 100kr for a similar cocktail that isn't nearly as goo ",5
Drop Inn,D_Willy_S,"June 16, 2018","Skip the other places, head to the DROP INN for the best live music and great beer selection","This place is AMAZING!! It is very centrally located in Copenhagen, minutes from Tivoli and the Metro. Nice corner location, big outdoor patio, great decor, and AMAZING LIVE MUSIC every night. Really helpful staff. There is a great selection of beers on tap and drinks, and washrooms just off the bar (no dim staircases or long walks)",5
Drop Inn,scottabrown68,"January 27, 2018",THE friendliest bar team,"Live music venue, but the friendliest waitress, nothing was too much trouble, gave us fresh warm popcorn and walked us through the drin ",4
Drop Inn,Odd895,"September 15, 2017",Live music,Went here on a Wednesday night by accident. Really great live music and a perfect place for a drink or two with friends. Friendly atmosphere too.,5
Drop Inn,Hanna N,"March 18, 2017",The bartenders bring it down.,Arrogant bartenders with absolutely no system when it comes to serving customers. Not to mention the attitude they've got! It could be a great place for live music and good drinks but the service is a joke! Too bad..,2
Drop Inn,344henryb,"December 3, 2016",Great place for drinks and live music,"We spent a great time at the Drop Inn. Relaxed atmosphere, good beer but also wine and spirits. Mainly young people but all ages welcome. On the night we were there with a bunch of friends, on a Wednesday, the singer and her group were really great so we even managed to danse. Very nice Cuban waiter who speaks seven languages including Greek.",4
