storeName,reviewerUsername,ratingDate,reviewHeader,reviewText,rating
Overfor,TexasGunnie,"May 30, 2016",recommended by hotel and didn't disappoint,across from the Forum metro stop.  Can dine inside or out.  Good basic menu with lots of drink options.  I had a delicious pasta dish with a local draft beer.  Service was excellent.  Really enjoyed the meal and experience.,4
Overfor,hansa777,"April 12, 2016",nice place to start the morning or end in the evening,nice food and good coffee in the surrounding of the metro. Nice staff to help you and friendly atmosphere.,4
Overfor,Sylvain F,"August 24, 2015",good menu served with smile !,"near the Avenue Hotel, near Forum Metro station, this restaurant is very good, fast service, restaurant staff helpful and smiling, english spoken slawly for french people is very important",4
Overfor,Ben C,"July 8, 2015",A nice spot to unwind,"The inside is cozy during the winter and the outside seating is OK in the summer, but very close to a large main road. The prices are a little steep, but nothing outrageous. Food is standard and has always left us full, if not totally satisfied!",3
Overfor,Eveline K,"July 2, 2015",Friendly service,"Tasty small plates, good wine but as everything in Kopenhagen - pricey. However, we did not regret our visit there.",5
Overfor,Fayowitz,"April 11, 2015",Amazing brunch,"best brunch i have ever had. Hidden gem, we only found it by chance.they use the best of ingredients and prices are reasonable. Lovely tables facing the sun. Would definitely go back if I was here longer.",5
Overfor,ultraviolet_v,"March 20, 2015","The breakfast of my life, fantastic atmosphere and great, friendly staff","That's the fastest review I have ever done! The place is so cosy and the staff extremely friendly. This amazing place is at the opposite side of Forum metro station and has a great wi-fi connection. I ordered a breakfast from the morning board (wasn't in English, but the bartender translated for me, there is everything), had a croissant with chocolate (fresh and big, and much tastier than the one I had a day ago in Andersen Bakery, which was from the previous day, I guess!), bread and butter, slices of salami, green leaves, half of ready to eat avocado, at additional price: a glass of orange&carrot juice and shot of espresso! Wonderful!!! Overfor is bigger than it looks from the street and it seems also to be a great option for dinner. I think I did a kind of mistake, dining the previous night in Radio. Here is really cosy! I enjoyed the breakfast and it's a shame I neglected the place. Don't do my mistake and enjoy the food, service and atmosphere of this gorgeous place!",5
Overfor,Andrew D,"March 16, 2015",Quality Grub.,"We stumbled across this restaurant on the way to the Forum metro station. My wife ordered the brunch and raved about it with every mouthful, eventually stating it was the best brunch she had ever had. I wasn't hungry so didn't e ",5
Overfor,Lallina1977,"March 1, 2015",Show and dinner,"We had a quick dinner here following a show at the Copenhagen Forum. I am not sure if they had a fixed menu in occasion of the Cirque du Soleil show at the nearby Forum, but I though the choice of dishes was a bit limited... Only 5 or 6 to choose from. We had a goat cheese salad and fish and chips and we both enjoyed our choices. Both dishes were quite filling and also well presented, although the lack of lighting made it quite difficult to establish what part of the salad I was about to bring to my mouth.",3
Overfor,Julie F,"September 14, 2014",Hit the spot,"This friendly cafe/bar has comfortable outdoor seating(perfect for a warm summer evening) and serves reasonably priced, very tasty food. The beer is good and the coffee the best I had in Copenhagen. Convenient if staying at the Avenue hotel.",5
OL OG Grill,jessparsley,"October 28, 2019",Poor food even worse staff ,"Lovely location for lunch, however the food was average and over priced. And the service was terrible. Staff were rude and miserable making the experience fairly unpleasant. Such a shame as the place is so beautiful!",2
OL OG Grill,stéphane G,"September 11, 2019",Avoid,Fish was cold and not tasty at all French fries was dry and the rémoulade sauce was coming straight from the industrial container. The only good thing is the location. The waiter was not even friendly. Tourist trap I learned my lesson.,1
OL OG Grill,debrah645,"May 14, 2019",Lunch in Copenhagen,We wanted to sit outside and have a beer and bite of food while in Copenhagen. We stopped along s canal in New Haven section and had a local beer and lunch. The wait staff was pleasant and spoke English. The beer was excellent and enjoyed the atmosphere.,4
OL OG Grill,christine_owen1,"September 22, 2018",Lovely,We had an evening meal here. The food was good and considering prices in other places good value for money. The buffet was especially good value as you could go back as many times as you want and the salad was plentiful. The waiters were pleasant.Altogether a good experience.,4
OL OG Grill,MuttiOmi,"August 27, 2018",The Salmon was amazing!,"We tried this cozy, intimate restaurant for our dinner. We had the Salmon ad the Fillet of Beef. They were both cooked to perfection with great presentation. The Salmon was amazing, it was very moist and the watercress sauce was a lovely addition. The waiters were quite good and attentive. Great place to try. ",5
OL OG Grill,HrefnaGudmundsdotti,"September 5, 2017",Loved the Buffett,"We loved the Buffet, good food, lot´s of variety. Cooked perfectly. Nice service. Very lovely to sit outside.",5
OL OG Grill,Dixie_Cup_Refil,"February 21, 2017",Nice lunch,"Place was empty when we went in and then full within ten minutes as if the others were following us. Our first meal in CH so hard to compare but waiter was friendly and efficient, lobster bisque and fish platter were delicious and the bill about what we would have expected.",4
OL OG Grill,Sax444,"February 20, 2017",Cold food and not a salad,First visit to Copenhagen sadly had not researched in advance.was attracted by Grill buffet and the restaurant was the busiest in a tourist area usually a good s ,1
OL OG Grill,JerseyBoy75,"January 4, 2017",Good enough for what we were after.,"We were looking for somewhere to eat having just arrived and not having done any research on TA, after looking at a number of places we went in this restaurant because it was nearly full & the menu was not priced to quite break the ba ",3
OL OG Grill,longhaulfromlondon,"August 20, 2016",Don't have the grill buffet,We stopped here for dinner one night and the menu looked OK. We started with a lobster soup and a Skagen toast and if we'd left it there I would probably have given this place five stars for food and servic ,2
OL OG Grill,chrian,"July 31, 2016",It's OK,"Looking for a lunch stop and many places had no tables available, This did and Trip A reviews were OK. Food was average, smallish portions and OK tasting, but nothing to write home about. Service was a bit slow but the waitresses were working hard, think they needed more staff. It wasn't bad but would not return again.",3
OL OG Grill,g6ued,"May 2, 2016",Great food with a veiw,"It was a very sunny day and we needed lunch in this very busy tourist part of the city, the OL Grill came up trumps with an excellent location and food to go with it.

Good service and reasonably priced, highly recommended.",4
OL OG Grill,Jack W,"April 19, 2016",Awful,Food was ok but service terrible. They charged us for something we didn't have and refused to take it off the bill! Waitress was stubborn and said the system wouldn't allow it to be removed. Very rude.,1
OL OG Grill,duntiblaesnob,"March 20, 2016",A very reasonably priced place for this location,"If you like grilled meat without it costing a fortune then this is the place. We ate here tonight and thoroughly enjoyed the food. For DKK 199 you get the salad and meat buffet. Both buffets had tasty choices and being able to eat as much as you want makes this really good value for money for this location.The steak was especially tasty and tender. The service was curtious but very slow despite the place being almost empty. Didn't use the toilet, but others are in our party did and complained that it was disgusting(paper all over the floor, dirty sink). There is no excuse for this.",4
OL OG Grill,Garrison10,"January 3, 2016",Good view,"Stopped outside for a night cap.
Is ok bar, we sat outside under the heaters & used blankets as it was a bit nippy.

Didn't try food but drinks were reasonable.",3
OL OG Grill,yrv2013,"October 23, 2015",Lunch: good value for money,We had a very nice lunch here. The food was tasty and the wait staff was very friendly. Good value for money.,4
OL OG Grill,Edward M,"September 28, 2015",Relaxed Cafe on Nyhaven Canal,"Yesterday, we dined happily among others equally in the midst a meal(s), a casual drink, conversation as early evening came. Ol Og, the busy wait staff, the many revellers and the active canal was a very good setting for our good time together. The food was well above average and my first Jacobsen Brown Ale memorable.",4
OL OG Grill,ToffeeCambs,"August 12, 2015",Great position & better than average food,"Walking along the canal one evening looking for a spare table & chairs to be able to have a meal & found this restaurant. We had a quick look inside & it looked nice so sat down. It took a while for us to get a menu & to order, but after that the staff seemed to increase in numbers & were helpful & friend ",4
OL OG Grill,Plazeebo,"December 21, 2014",Fine buffet,Very cozy restaurant in the middle of Nyhavn. The buffet was fine and the service great. I think it was a bit over priced compared to the quality,4
OL OG Grill,Kymu868,"August 14, 2014",Lovely view,"After a long walk from Central Copenhagen to the canal - we were tired and feet ached - a beer was calling - we found a table at Ol Og Grill - we waited quite a while to be served, but the beer was very welcoming when we received it and the staff friendly - the atmosphere was great, the food was fresh and very tasty - would definitely go there again when in Denmark ",3
OL OG Grill,JypeWasHere,"August 5, 2014",Grill Buffet Lunch,"Grill buffet with salad buffet together. Grilled ribbs, chicsken, pork, salmon, chicken wings, potatoes and vegetables with barbecue and bearnaise sauce. What more could you want..? Try also their appetizers.",3
OL OG Grill,Frances P,"July 31, 2014",Good tasty lunch.,"We stopped here for a light lunch as we were booked to eat quite early the same evening. I chose the 3 herring platter which was delicious washed down with a welcome beer as the weather was extremely hot. We found the staff pleasant, very friendly and efficient.",4
OL OG Grill,LobbyLimb,"May 19, 2014",Very nice food,"The food here is delicious- try the Skagen toast starter, the service needs a bit of a shake up as we had to wait ages for a waiter and the waitress seemed quite disinterested and unfriendly. However, if you can get over that you won't be disappointed.",4
One Bowl,wonx2150,"September 28, 2019",Excellent community restaurant,One bowl is an excellent community restaurant staffed by volunteers they offer good quality tasty meals with a different menu each evening :),5
One Bowl,Fjolala,"September 25, 2019","Good food, good company",Definitely one of my favorite restaurants in Copenhagen. I love how the food is made with love for people and the planet and it's always sooo good.,5
One Bowl,monika6922,"September 22, 2019",Great community restaurant,"I was visiting One Bowl many times. It is a place with unique atmosphere, community restaurant and space for everyone, great alternative to regular restaurants. They always serve varied vegan meals, where current menu can be find on their fcaebook page. You will meet welcoming and kind volunteers, food is always fresh, home made and delicious.",5
One Bowl,christiangG7683AK,"March 24, 2019",Food with a purpose,At one bowl they're trying something new and it's amazing. Promoting collective social responsibility through volunteer work and a pay-what-you-want model they're trying to make a change for the better. The food is nice and people even nicer.,5
One Bowl,souravkarthick,"December 30, 2018",Affordable meal and socializing,"The food was amazing and the best part is socializing with others and sharing the thoughts, a very unlike of other conventional restaurants. Moreover, they don't have a fixed price for a meal but the price is based on ""Pay as you feel"" concept. So, without worrying about our budget, we can enjoy the meal and pay what we can afford. It is a unique and amazing concept for a buffet based restaurant. We should definitely encourage such 'gift economy' concepts and initiative ",5
One Bowl,laminrk,"December 9, 2018",Wonderful and heartwarming place,"Food is very delicious, I have visited this place many times and every time is a different wonderful experience of cuisine. This place's goals are so awesome, I love the aspect of giving people, vegan or not, healthy food no matter what their financial situati ",5
One Bowl,Maigreen,"December 8, 2018","Very good food, hygge place and really good people.",We have very much enjoy having dinner in one bowl. Really healthy and tasty food and cosy environment. People who works there are very welcoming that makes you feel  like at home. I highly recommend it to anyone,5
Mors Kokken,Gitte S,"August 28, 2020",Mad,Elendig mad. Tør ,1
Mors Kokken,jette_bennetzen,"July 14, 2019","Take away, nu varm og veltillavet","Det er ikke særlig ofte jeg bestiller take away, men når jeg har gjort det har det oftest været indisk, thailandsk, nepalesisk... nogen gange godt, men ofte lidt ligegyldig og vel egentlig mad lavet uden kærlighed. Så faldt jeg over Mors Køkken. Dejlig varm mad, fint tilberedte grøntsager, kødet stegt som ønsket (og - vigtigt - varmt), helt OK sauce. Og så kom maden til den aftalte tid. Dette første indtryk giver mig lyst til at prøve igen",4
Mors Kokken,954katec,"September 22, 2018",Take Away,Jeg prøvet for første gang Mors køkken og det bliver helt sikkert ikke sidste ga ,5
Mors Kokken,Kim_V_J,"February 12, 2018",Fantastisk god take-out,"Servicen er altid i top, og maden lige et hak bedre end alle andres take-out, kan klart anbefales på både tømmermænds dagene og de almindelig da ",5
Mors Kokken,Seifert76,"October 18, 2016",Super lækker mad,Jeg har altid oplevet en god service og en super lækker med hos Mors Køkk ,4
Mors Kokken,Henriette F,"August 20, 2016",Tøsebøf,Takeaway på højt niveau ☺. Bøf perfekt stegt. Dejligt tilbehør og god pebersauce. ☺. Altid smilende betjening uanset travlhed ☺,4
Mors Kokken,Michelle K,"March 6, 2016",SÅ lækker kylling! ,"Min kæreste og jeg bestiller så ofte mad fra Mors Køkken, især når vi ligger med tømmermænd :-) det er altid formidabelt! Min kærestes yndlings er deres burger, som han er kæmpe fan af, og jeg ELSKER deres kylling salsa! Den er så saftig og smagfuld, hver eneste gang jeg bestiller den, og med dejligt enkelt garniture. Og så deres pommes med chilimayo!!!! - behøver jeg sige mere? Vi er mega fans. ",4
Mors Kokken,753lisabh,"June 28, 2015",byens bedste take away burgere,"deres forholdsvis billige burger er rigtig lækker trods den er simpel! virkelig værd at prøve, jeg spiser den meget ofte!",4
Mors Kokken,834katen,"June 3, 2015",Take away på højt niveau,"Når selv udbringerne er skønne, så ved man at det mad de kommer med er go ",5
Mors Kokken,Dannijcph,"January 9, 2015","Mad som ""mor"" lavede det","Har bestilt takeaway flere gange herfra ribeye steak og bøf - madens kvalitet er er desværre lidt for forskelligt, vil sige at 40 % af gangene at man kan opleve at få lidt kedelige bøffer",5
Mors Kokken,Walde57,"July 13, 2014",Mors køkken,"Bestilte salsa marineret kyllingebryst med grønsagssaute med kartoffelbåde og chilimayo. Blev leveret til tiden, og var en forrygende oplevelse, lækkert tilberedt og i rigelig mængde. Kan absolut anbefales, tak til Mors køkken.",5
Rice and Rice,507camillan,"February 25, 2021",excellent,"food was delicious and the staff was nice and kind.
its not my last time i will be here and the phadthai was the best",5
Rice and Rice,tom3454444,"July 14, 2020",Very good food,"LOVED the food, really tasty and the staff was very kind. A bit overpriced for what you get but overall great.",5
Rice and Rice,ekinthetekin,"December 20, 2018",Just for to go,We wanted to spend the night at home with my cousins so we ordered thru phone and went for pick up. The food was delicious Thai and with the addition of our own rice paper rolls it was a fe ,4
Rice and Rice,Martine A,"July 11, 2018",Good Thai,"If you want a change from the traditional Danish food, why not try this very delicious Thai restaurant (I believe it is a chain). The food was very fresh, spicy and tasty. A nice contrast from the blander Danish fare.",5
Rice and Rice,BrusselsSprouter,"October 2, 2017",Tasty but expensive for what you get,"The dishes were very tasty but only a few pieces of meat and vegetables in a lot of sauce. I did like that they give you a lot of fresh rice though. We were eating rather early and weren't very hungry, otherwise I think the dishes wouldn't have been substantial enough and would've ended up eating the rice in a soup-sauce.",3
Rice and Rice,Ravendale9,"April 25, 2017",Very Good Thai Food Take Out,We ate from here twice as it was tastey and walking distance from our Hotel. Enjoyed the Pad Thai and Duck dishes. Reasonable for large group to share.,5
Rice and Rice,danilor661,"April 25, 2017",Definitely not worth it ,"I ordered a duck dish with only few slice of duck for 115 ddk , was flooded in sauce and veg. ( no worth all those money for sure ",1
Rice and Rice,22taraw,"February 25, 2017",Full of flavour,"My boyfriend and I visited rice & rice on a visit to Copenhagen. Whilst they didn't have an English menu, the staff spoke good English despite being authentic Thai cuisine. The food was amazing value for Copenhagen prices and the food (Red and Massaman currys) were packed full of flavour. Plenty of choice for vegetarians and we were given complementary prawn crackers. Lovely ambience inside- would definitely recommend!",5
Rice and Rice,Flyer125537,"February 14, 2017",Poor quality and preparation ,"It seems like Rice & Rice's quality of the food has gone down with the opening of their new restaurant nr. 58. The food was flavorless and had slabbed ingredients. The fresh salad tempura rolls were over-wrapped with Rucola lettuce, so u could only taste the rucola lettuc ",2
Rice and Rice,aFassotte,"July 9, 2016",Popular Thai Take Away,Many peoples orders from here so I guess it is popular. Nice and cheap thai food. 2-3 smal tables if you want to sit down. Do not Take master card!,5
Y's café and cocktail,solfrid2019,"November 8, 2019",Sigaretter og kaffe,"Vi var trøtte og kalde, trengte en kaffe. Så vi gikk inn på det første stedet vi fant. Røyklukten slo oss rett ned! Hadde glemt hvor ekkelt det er med sigarettrøyk inne! Men, hadde jeg vært en røyker så hadde nok dette vært himmelriket.. ",3
Y's café and cocktail,leif j,"April 23, 2019",Rigtig godt sted,"venner samlet og skulle mødes på cafeen som var anbefalet af venner. skønt sted hurtig og smilende betjening, rygercafe med gode cocktail, vi anbefaler stedet med den gode stemning, og kommer igen.",5
Y's café and cocktail,ChristinaCardel,"January 13, 2019",Gode drinks,"Dejlig atmosfære. Indendørs rygning for dem der er til det. God service og virkelig gode drinks. Musikken var heller ikke for høj, så man kunne snakke.",5
Y's café and cocktail,6leifl,"December 12, 2018",Gode cocktails,"Vi slutter gerne af på Y’s med en cocktail inden det går hjemad med toget. Virkelig et stort udvalg af cocktails, men stedet er bedst når man kan sidde udenfor, idet der ryges indenfor, og der er en tæt tåge af røg.",3
Y's café and cocktail,Sussiedk,"October 14, 2018",God stemning og beliggenhed,"Her er hyggeligt, pænt interiør god betjening og så kan der ryges indenfor. Også mulighed for udendørs servering.",5
Y's café and cocktail,JennyRee,"August 25, 2018",Gode cocktails,"Y’s servere gode cocktails til en ok pris. Gæsterne er ikke de unge på fest, så der er plads til alle, og tjenerene er flinke.",4
Dong Yuan,foreversunny88,"August 30, 2020",Great Chinese Food :-D,"The Chinese food at Dong Yuan Restaurant is authentic Chinese dishes. If you love pork, then, you got to try the thinly sliced pork belly dish (五花肉). It is so tasty. Overall, the other dishes are great. Must try this restaurant.",4
Dong Yuan,jenyferc2015,"December 29, 2019",Looks good on the outside,"Looks good on the outside but the food is very plain and blah! Nothing really tasted good. We ordered Dinner #1,wonton soup, and pineapple chicken. No customer service vice either. Keep walking.",2
Dong Yuan,758oli,"October 20, 2019",Authentic Chinese experience,After a nice chat with the owner I had a brief look on the Chinese menu and ordered 鱼香肉丝 and 茉莉花茶 which I already tasted a lot in China. Before sending my order to the kitchen she asked me which level of spicines I can handle  ,5
Dong Yuan,torgeirb2017,"October 9, 2019",Good meal,"We were eleven People coming in without reservation. Good food, and lots of food. Nice place! Recomended!",4
Dong Yuan,drcpjohnsonltd,"October 7, 2019",No sweet and mainly sour ; a disappointing oriental experience....,"I went to this restaurant with friends on the last night of an excellent break to Copenhagen where until then, the food and service had been exemplary...the first issue was the Chinese waiter who maintained the sourest expression imaginable ( does he practice this?) right through the meal from the moment he told us they had no pancakes left to go with the crispy duck (this is a first but I guess this can happen...). Now the food ....The bbq rib(s) starter was literally a single rib cut into 4 bone cubes... The beef in the sizzling dish and the chicken in spicy sauce dish appeared to have been broiled for so long that it was too soft and to ensure that there wasn’t a remnant of flavour left to guide the diner to as to the nature of the meat presented; without the benefit of good eyesight you wouldn’t have a chance. The duck dish and the fried rice were good. Sorry guys but this has been voted our worst Chinese food experience to date.",2
Dong Yuan,timallen886,"August 9, 2019","A business colleague and wished we hadn’t bothered, I think the whole team who served us felt the same way!","From the moment we walked through the door we had concerns. There was no pleasant welcome, we were directed to a six seat table, laid ready for six, not sure why when there was clearly only two of us. The food was basic in taste, texture and presentation and barely enough rice for the two of us. Needless to say we are in Copenhagen every month and a return visit will not happen. Shame because it could be fantastic based on the locatio ",1
Dong Yuan,Danyang D,"July 26, 2019",Feel like home and good authentic dish ,Ordered yushan pork loin in the Chinese menu. The dish tastes so good and authentic. Oh my gosh. Highly recommend. The lady was also helpful in pointing bus directions. She is so sweet.,5
Dong Yuan,geoffy694,"June 15, 2019",Very very good,On our 3 night stay went here twice. Service o/k but food is very good. Recommend the A23 fish. Beautiful.,4
Dong Yuan,Morten B,"January 2, 2019",Running on empty,"You know that – when you walk into a place and you´re not sure if they´re really happy to se you, or if they´d been happier if you had left them alone? That is exactly the feeling you get when you walk into this plac ",3
Dong Yuan,deaniw,"December 12, 2018",Good food grumpy waitress,"Visited this restaurant while on business in Copenhagen, waitress was not friendly on arrival nor the reception warm. Tried to order Tingtao beer a different beer was bought instead with no explanation. The starter I selected salt and pepper chicken I was told was not available and waitress pointed at spring roll saying we have spring roll almost as if the rest were sold out. There was another person ordering near to me and I heard also the duck was sold out so have no idea who does their ordering but much on the menu doesn’t appear available. My meal came and food was excellent which was a nice surprise. Time the pay the bill and they do not take AMEX okay not everywhere does but be aware. I did get a thank you but no goodbye as I left from the grumpy waitress. Now interestingly enough some Chinese regulars left while I was eating and this waitress couldn’t be more pleasant so guess it’s just the European clientele that she appears to despise so much as the other diners were treated much the sam ",2
Dong Yuan,alohatripper,"October 29, 2018","Good for late night ""siu yeh""","We went here after 9:00 and even after a great dinner to enjoy traditional ""siu yeh"" or late night snack or meal. This resto is just 5 min walk from our hot ",4
Dong Yuan,Eirik I,"October 10, 2018",Good food,"Good food, a little to much salt. But all over realy tasty. Good service to. An absolute thumbs up from me!",4
Dong Yuan,mimiMexico_df,"August 29, 2018",Everything shareable,"Good Chinese food. The dish sizes allows them to be shared.
For my taste, it was a little bit to salty. We asked for the chicken with hoisin sauce, and noodles with vegetables.
The won ton soup and my spring roll were delicious",3
Dong Yuan,sarita k,"August 29, 2018",it could be better ,the food is good value for money if you're on a budget... the won ton soup and fried rice were quite good. There was no duck available and the chicken with hoisin sauce was much too spicy. Service is good.,3
Dong Yuan,Tim H,"July 23, 2018",Good Chinese Food,This place offered good Chinese food and service.  The prices were high but likely compatible with the Copenhagen high cost of living standard.,3
Dong Yuan,475adis,"June 25, 2018",Waiting for food,Waiting so long for dinner here.. but the food taste is delicious.. anyway we will not come here again..,3
Dong Yuan,Mark H,"May 3, 2018",Highly recommended and honest,"Two trip leaders from Grand Circle Tours recommended Don Yuan for good Chinese food at a reasonable price. They go there. It was good. Also, I forgot a purse and left it here overnight. They called hotel and purse was graciously returned with all cash, IDs etc the next day. VERY grateful for their honesty.",5
Dong Yuan,Terence Y,"March 8, 2018",Very nice restaurant,The owner is very friendly and it's good to find such a good restaurant in Copenhagen. Will come again when in Copenhagen,5
Dong Yuan,Shelter from th... C,"October 16, 2017",Well worth the money,"Let me preface this review by saying that the nyhavn district of Copenhagen is very expensive; perhaps one of the more expensive areas in a pretty expensive city. On our last night in town, and after having more than enough walking for one day, wanted to eat near our hotel without spending 800-1000 DKK (120-150 euros) for a meal, chose a nice little Chinese restaurant within three blocks of the main drag. The price was right; 300 DKK for two including to large beers, and the decor was very nice. The food fell a little short, howeve ",3
Dong Yuan,RiverbendTX,"September 21, 2017",Chinese Noise!,"We arrived to the Restaurant (location near Nyhavn). There was a group of Chinese men, quietly eating. So we thought - good probably well prepared. We ordered and food was served promptly - there was two other couples looking at the menu, one decided to come and sit near our table, at this time a VERY Large group of 20+ Chinese Tourist come in very noisy - they had reserved tables for them. They were so rude and noisy - you would have thought that the entire restaurant was reserved JUST For Them... The Proprietor tried to quieten them - and nothing seemed to work.. The couple next to us, just gave up and left, we finished as quickly as possible.. Very Bad experience... Food is average, not worth trying again...",3
Dong Yuan,YauBaby,"August 21, 2017","Fast service, average food","We arrived late at Copenhagen on a Friday night and needed a quick dinner for the family of 9. The restaurant was still open and was half empty, so we just walked in to grab a bit ",3
