storeName,reviewerUsername,ratingDate,reviewHeader,reviewText,rating
Skagen Fiskerestaurant Illum Rooftop,Plamena H,"July 14, 2018",Great place,"A very nice place with delicious food and nice view. Was there with friends, even though it was busy lunch and we havent booked a table, a waitress helped us fast to be seated. We were asked for drinks directly and they even served us free bread and water. The wine list was pretty impressive we even got to try some of the wines before we decided which on to choose. The mussels and fish and chips were fresh and delicious and they had great selection of oysters. After that we had even a nice dessert that was homemade. Great experience, very good service,recommending ",5
Skagen Fiskerestaurant Illum Rooftop,Rajatm123,"July 1, 2018",Real good food and very accomodating,"We were at the Illum food court and my daughter wanted to have pizza and I was in no mood for pizza as I wanted to have seafood, so we sat at Rossopomodoro and the staff at Skagen was kind enough to serve us in Rossopomodoro, I had the fish platter with shrimps, sea bass and another fish, each fish was prepared differently. It was a great platter and I truly loved it. If around Illum, it is totally worth visiting. Not to be missed.",5
Skagen Fiskerestaurant Illum Rooftop,ceejay-94,"June 29, 2018",Great atmosphere and food,"The food was excellent, only didn’t give it 5 stars due to slightly limited menu. However the fish and chips was amazing with 3 different types of fish. Slightly on the expensive side but good portion sizes so worth it. The location on the 5th floor on the rooftop was stunning with a great atmosphere and good place to go in the lovely weather. ",4
Skagen Fiskerestaurant Illum Rooftop,Michelle J,"June 22, 2018",Had higher expectations,The service was not that great. Waitresses did not seem like they wanted to be there. The food was mediocre. Ordered the fish cakes and the fish and chips which were nothing special. Definitely would not be returning here.,2
Skagen Fiskerestaurant Illum Rooftop,art-theatre-style,"May 20, 2018",Good food but tired service,"Nice traditional Danish fish dishes at this restaurant in the heart of Cph on top of the department store Illum. We sat outside on the terrace in the sun. Had to find a waiter, they didnt find us! When food arrived I was ‘lucky’ to notice a piece of tinfoil wrap under my fish cake, ‘lucky’ in the sense that at least I didnt get to chew on it or swallow it. But when I mentioned it to the waiter she didn’t say she was sorry about it. This was the general feel when it comes to the waiters: flegmatic and bla ",3
Skagen Fiskerestaurant Illum Rooftop,OleGorm,"May 13, 2018",Vaslue for money,"Visited with my wife and 3 grown ups in May 2018. We rarely dine in malls, but i found it nice. We visited on a Friday evening, and a DJ played, some might find it too loud to conversat ",5
Skagen Fiskerestaurant Illum Rooftop,MihaB_13,"April 30, 2018",Worth visit,"Nice restaurant to visit. You can choose from different fish dishes, all I tried was good. Also good selection of wines by glass.",4
Skagen Fiskerestaurant Illum Rooftop,jonip1966,"April 17, 2018",Excellent seafood - would 100% recommend,"We visited Copenhagen last weekend to celebrate my birthday, our concierge recommended the Rooftop Restaurants and we choose the Skagen Fish restaura ",5
Skagen Fiskerestaurant Illum Rooftop,EileenStewart,"April 16, 2018",Fabulous experience,"We were recommended this restaurant and it did not disappoint. The fish dishes were superb, service great and a good choice of wines.",5
Skagen Fiskerestaurant Illum Rooftop,klejne,"March 8, 2018",super,"went there for a drink and early dinner.we had heard some very positive reviews on this place, and ""the Rooftop"" as such.
we were certainly not disappointed, we had a few glasses of very nice wine and an excellent fish menu.
will surely come back",5
Skagen Fiskerestaurant Illum Rooftop,Agustina T,"January 15, 2018",An oasis on a rooftop,"You are really spoiled for views on the rooftop of Illum in Copenhagen. The Skagen Restaurant is such a lovely oasis in this tiny cosmopolitan capital of Denmark, where you still have the feeling of a country village. The restaurant offers a variety of Danish specialities, but what I had was the oysters and a glass of bubbly. It was divine and I still remember the taste of the oysters that had been cured before being served. I will defiantly come there again when in Copenhagen next time.",5
Skagen Fiskerestaurant Illum Rooftop,Bucky1836,"January 6, 2018",A bit of calm amid the hustle,"Illum was packed with shoppers at lunchtime on a Saturday, yet this place offered calm and a lack of urgency. Seating was at the counter. My wife had the seafood soup, which she said was excellent. Lots of shellfish were included. I had the smoked salmon salad, also excellent and large enough to be a meal. Wine and beer, and homemade schnaps, were available.",4
Skagen Fiskerestaurant Illum Rooftop,DenmarkDanes,"December 29, 2017",From very good to very bad,"Went for lunch. Had the Oyster sampler, which was excellent, my wife then had “fish and chips”, which was also excellent BUT I had the whole plaice, which was absolutely disgusting! It was deep fries- you only do that in restaurant dumps. If the plaice had been up to standard the rating would have been fo ",2
Skagen Fiskerestaurant Illum Rooftop,ricardoire,"December 24, 2017",Great Fish and Chips,"Came for lunch while shopping in Illum - lovely restaurant and great friendly service, had the Skagen fish and chips - they’re brilliant.",4
Skagen Fiskerestaurant Illum Rooftop,Polly L,"December 3, 2017",Traditional Danish fare,"Eatery at top of department store open until 10pm. Very friendly and helpful staff. Gluten free offering was minimal so a little disappointing for us, but the fish served was very tasty. Open sandwich was okay but served on a small toast, and I had expected far better, fresh bread etc. All in all very expensive for what we had.",4
Skagen Fiskerestaurant Illum Rooftop,ReimerHansen,"November 29, 2017",The best Fish & Chip ,"Great location, polite staff, excellant wine list and the best Fish & Chips I have ever had. 3 different kind of fish as part of the dish all very fresh, crisp and tender. Fries were cooked to perfection and the dip had great flavour. Can highly recommand this restaurant for both lunch and dinner.",5
Skagen Fiskerestaurant Illum Rooftop,Ida R,"November 13, 2017",OOOHH MYYY,"Being a native dane, I sometime crave the great food of the west coast. And I find it here. The shrimps are to die for and they offer a great selection of sparkeling wine to go with your food. This is a safe bet!",5
Skagen Fiskerestaurant Illum Rooftop,hgbfy,"October 29, 2017",Illum Rooftop (Skagen),"We had fish and chips for dinner; this was one the best we had all across; all is so fresh not greasy, accompanied with fries; we had a salad as a starter and again this was a nice choice ; service is impeccable and they have a great wine list; we would go back in a heartbeat (if we were not so far !!)",5
Skagen Fiskerestaurant Illum Rooftop,HarriHirvela,"October 25, 2017",Oysters and seafood in a department store,"This served us with the appetizers before our lunch. Oysters and Cava. This is always a good combination. A bit slow service, as we three were the only guests at their desk. But smiling.",4
Skagen Fiskerestaurant Illum Rooftop,Gailyn63,"October 14, 2017",Fresh Fish in an Escape from the Crowded Streets Below,"This restaurant is on the top of the Illum department store. We wanted to sit outside, but they allow smoking, so we sat inside. We had a ginger and saffron fish soup, mussels in curry sauce with French fries and the Skagen fish fry. The latter had two kinds of fish, perhaps monkfish and hake, and a langoustino, and was delicious, cooked perfectly. The soup was,full of shellfish, mussels, a lobster claw and fish and was superb. The mussels were cooked perfectly as well, and the green curry sauce had a hint of heat. We paired the meal with two glasses of Trimbach Pinot blanc. Service was fast and efficient. A bit pricey, though not out of line for the location.",4
Skagen Fiskerestaurant Illum Rooftop,Robert C,"September 19, 2017","Good, mainly fish dishes with a great view from the balcony","This is a good location on the main shopping streets where Købmagergade crosses Strøget (""the walking street""). We ordered their take on ""Fish and Chips"" which was three fillets of flounder, two of Monkfish and a crayfish tail, all deep fried in crunchy batter. Add a bucket of excellent chips with mayo, lemon slice and aoli and you have a filling lunch with super view of rooftop Copenhagen from the Illum departemnt store. Loads of room inside if the weather isn't balcony weather",4
Skagen Fiskerestaurant Illum Rooftop,DannyS43,"September 11, 2017","Great mall , great restaurant ",Great restaurant on the top of Illum department store in Copenhagen. Works for lunch or just coffee break during your intense shopping. Definitely recommend it !,5
Skagen Fiskerestaurant Illum Rooftop,Consultcinda,"September 9, 2017",Very good fun food ,"Two of us had dinner here. It's on the rooftop of the Illum mall. We chose this for the fish options. Very good fish and the fried potatoes were extra crispy as we like. It wasn't remarkable, yet it is surprising to find in a mall. ",4
Skagen Fiskerestaurant Illum Rooftop,morteno512,"September 3, 2017",Great place to visit when......,"you are looking for a central place in Copenhagen to get your fish food and Champagne. Went there with my wife to get a great dinner - caviar, Champagne and fish cakes - everything was perfect and we would happily visit again. Only suggestion to the restaurant- find some more exiting Champagne. ",4
Skagen Fiskerestaurant Illum Rooftop,goran_212,"August 19, 2017",Greedy,We had fish&chips. Fish was good but came with cold chips. The annoying part was when we were charged dkk35 for tap water with an excuse the water was filtered. C'mon :),2
Skagen Fiskerestaurant Illum Rooftop,Nancy K,"August 9, 2017",GREAT VIEW - NICE SERVICE,Had a light lunch there - shrimp and salmon sandwich with caviar. It was saltier than it needed to be and the massive amount of shrimp was dry and piled on a tiny piece of bread you could hardly find. Mayonnaise was served on the side. I should have ordered it without the salmon. Loved to be able to sit outside on the rooftop and watch the people go by!,4
Skagen Fiskerestaurant Illum Rooftop,Itsmytreat,"August 8, 2017",Average,"Average seafood, not the best service and below average drinks.  Nice setting though.  Good for a quick bite but not a family meal.",3
Skagen Fiskerestaurant Illum Rooftop,Gunnar G,"June 8, 2017",Very good fish in the heart of CPH,"We had a three-course menu with very good fish for the first and the main course. The dessert was OK, and the fish was OK value for money. We had a bottle of Grüner Veltliner. It matched the menu fine, but both this wine and other wines on the wine card seem a bit overpriced.",4
Skagen Fiskerestaurant Illum Rooftop,Harold G,"May 29, 2017","Great Fish, Good Service and Reasonably Priced","We had dinner, with some trepidation, on a Danish holiday. As we expected, the restaurant was understaffed. However, our servers were so friendly and helpful that we accepted the slow kitchen. We couldn't believe that our fish was so perfectly prepared. Without drinks, we paid less than $60 for two outstanding meals. Less money and better service than we get in Washington, DC.",5
Skagen Fiskerestaurant Illum Rooftop,523anttik,"May 25, 2017",Excellent views but mediocre meal,Location is a positive but food overpriced and incredients were not as fresh as one would hope. Unfortenately a disappointment and we continue the search of a good fish restaurant.,3
Skagen Fiskerestaurant Illum Rooftop,minnamursu,"May 23, 2017","Super friendly, nice outdoor seating","Very nice outdoor area in a warm day right in the city center. I took fish and chips, which was ok, although next time I would choose something less greasy. Family was happy with their portions.",4
Skagen Fiskerestaurant Illum Rooftop,wrightfamily0f4,"May 19, 2017",Lovely rooftop restaurant,"The restaurant is situated on the top floor of a lovely department store. We sat outside for lunch, overlooking the rooftops of Copenhagen. The service was very good and we were pleased with the menu and wine list. Our meals were excellent. A little gem of a restaurant if you are looking for a delicious meal whilst shopping.",4
Skagen Fiskerestaurant Illum Rooftop,782phils,"April 30, 2017",Up on the roof,"Headed for the Illum rooftop primarily to see the view but then saw Skagen Fisk restaurant and decided to give it a go. Loads of seating outside with heaters and blankets but we decided to dine indoors. Less crowded and definitely warmer. Had a lovely variation of fish and chips with white fish, monkfish and lobster! Also a Ceaser salad. Mmm (view was still good too!)",4
Skagen Fiskerestaurant Illum Rooftop,TheSpecialOfficer,"April 21, 2017","Fresh seafood, generous portions","Had the salmon salad, open faced shrimp sandwich, and the fried plaice. The seafood was fresh and orders were promptly sent. Loved the plaice very much.",4
Skagen Fiskerestaurant Illum Rooftop,jpflying,"April 11, 2017",Relax - you need to wait a bit for service,"Booked a table for Sunday lunch, that wasn't needed. We were the only guest inside and staff didn't bothered to show us the table. Actually we needed to ask in the bar since the female staff just ignored u ",3
Skagen Fiskerestaurant Illum Rooftop,suesv,"March 20, 2017",Nice choice for Danish food,"This was my first experience with Danish food, having just arrived the night before. Had lunch of the fried herring open faced sandwich and a glass of Gruner Veltliner and really enjoyed them.  Service was friendly and the restaurant was comfortable.",4
Skagen Fiskerestaurant Illum Rooftop,bjargeya,"November 19, 2016","Great food, aweful service","Great location, great food, but the service aweful, waited 10 min before anyone aknowledged us, we had to wave a waiter down.",4
Skagen Fiskerestaurant Illum Rooftop,Reets1954,"November 18, 2016",Delicious meal and excellent service,"I had the dinner menu where you could choose from 2 to 4 dishes. The waiter, Kristopher, was knowledgeable and so delightful. The chef, Jesper, came out to greet us and check on us. The bread is made there each morning and we ate several baskets! The wine list is good and again, the waiter had recommendations.",5
Skagen Fiskerestaurant Illum Rooftop,davidcZ8663HG,"November 18, 2016",Surprisingly Good and Reasonable,We had an early dinner here (light menu before 18:00). Its ideally placed in the middle of the shopping area in one of the best shops in Strøge ,4
Skagen Fiskerestaurant Illum Rooftop,Suvielena,"November 16, 2016",Super fresh prawns,"I visited here with my boyfriend at lunch time. The restaurant is located at rooftop so the view is nice to look at. We both ordered a toast skagen which were super fresh. A huge amount of prawns with toast, salad, mayonnaise and lemon. The food came very was to a table which is good at lunch time. Service was polite and effective. Recommend for a lunch.",4
Skagen Fiskerestaurant Illum Rooftop,74gerhardj,"November 15, 2016",Cool restaurant in a great shop,Skagen offers a great setting on the top floor of Illum department store. The service was excellent and the fish and chips was well-presented and tasty. Pity no wifi.,3
Skagen Fiskerestaurant Illum Rooftop,Dianne329,"October 28, 2016",Excellent food and service,"This place is a real treat and worth a visit. I enjoyed the traditional Skagen fish and chips. Unfortunately it was dark and rainy so we were only able to take in a quick view from the balcony (which would be really lovely on a fine day) before being seated inside. Service was friendly and very helpful, and so were the people at the next table! The whole experience - food, service and setting - were excellent and I am looking forward to returning for lunch when I can take in the view.",5
Skagen Fiskerestaurant Illum Rooftop,manolischania,"October 23, 2016",Excellent location. Typical food,"Great place for meetings. They offer food, beers or coffee on the top floor of a Illum  shopping mall, Selection of food is good, however typical danish. Local beers are available too.",4
Skagen Fiskerestaurant Illum Rooftop,Paulino K,"August 31, 2016",Nice bistro hangout with bar/cafe scene,"Came in the afternoon for snack and drink, They have quite a selection of local liquors which have nice flavor and taste. The caviar tasting menu is quite tasty too. A suitable place to hangout with option to go outdoor seating under afternoon the sun.",4
Skagen Fiskerestaurant Illum Rooftop,MichaelBNielsen,"August 22, 2016",Good value for money,"If you like good, big plates with fresh fish and seafood this is the place. The terrace is awesome and you have a nice view of downtown Copenhagen. Very friendly staff. Many typical Danish dishes.",4
Skagen Fiskerestaurant Illum Rooftop,209ren_b,"August 6, 2016",Lunch on the top,"My first visit at the new hot spot in Copenhagen, the Illum Roof top restaurant ",3
Skagen Fiskerestaurant Illum Rooftop,Karen T,"August 4, 2016",This didn't live up to expectation.,"Although this seemed like it appealed to locals, I was not impressed. Yes, I did eat on a covered balcony on the rooftop that overlooked the street. It wasn't particularly scenic. The food was OK and wine was good, but not worth the price. I was not especially pleased with the service. We ordered a large seafood platter, but weren't provided enough napkins for the messy meal. When we filled the ""trash"" bin, we had to request another. The staff should have been alert and see our needs. Even when we arrived and were unsure of where to go and how to get service, there was really no one who volunteered to help. Maybe they were just too busy, but I was ready to leave then. The shrimp on the platter were very small, the crab claws either old or previously frozen, but the muscles were quite tasty.",3
Skagen Fiskerestaurant Illum Rooftop,Therese C,"July 12, 2016",Great view and food,"Perfect day to sit outdoors , the waitress was great and fast
The food was as expected and more
Well worth a visit during the day in the middle of Copenhagen",4
Skagen Fiskerestaurant Illum Rooftop,leoh309,"June 27, 2016","Very nice seafood, great setting","Nice seafood selection, cooked and presented to a high standard. Very nice rooftop setting, especially during summer months.",5
Skagen Fiskerestaurant Illum Rooftop,skovmeister,"May 28, 2016",Summer and a small taste of Skagen ,Try this restaurant if you are fond of fish and shell fi ,4
Skagen Fiskerestaurant Illum Rooftop,Christian G,"May 12, 2016",Great food on lovely rooftop,Go for Fish balls and ask for little extra vegetables - And get a seat on the rooftop viewing Copenhagen,5
Skagen Fiskerestaurant Illum Rooftop,A8582TCmartino,"May 7, 2016",Fantastic venue,"The venue is what really makes Skagen stand out enjoying perhaps an unrivalled rooftop location at Illum in the heart of the city. That's not to say the food isn't good - it's very nice butt would need to go back again to try more dishes to be able to give a 5 star. I had the fried herring open sandwich and my wife had the prawns open sandwich. Both were terrific and I also had an accompanying schnapps at the suggestion of the excellent wait staff. With the weather stunning, it made for a great lunch. I'll be going back again soon!",4
Skagen Fiskerestaurant Illum Rooftop,Caspar1975,"May 3, 2016",Great food and atmosphere ,Thank god I don't have to drive the 450 km from my summerhouse to Skagen Fiskerestaurant. Now I go to Copenhagen and enjoy the fantastic foo ,5
Cocks & Cows Gl. Strand,841miriamm,"September 2, 2020",Horrible and slow service,"Not enough waiters, and the ones working is not paying any attention, at all! Really slow service, waiting forever for food and drinks. Several of the tables around is waiting for 20-30mins before they are even able to order. Tables are not cleared until people are leaving, so old food and glasses are just standing on the tables looooong after we have eaten. I really wanted another drink, but I went somewhere else in stead...",2
Cocks & Cows Gl. Strand,Mitchrar,"September 2, 2020",If bliss had a taste and good atmosphere a face,The location is perfect for both first time visitors such as myself and anyone that is currently in Copenhagen. The staff is attentive and reads social queues extremely well allowing them to assist clients when they are in need but also allow them experience their food and drinks in the comfort of this cozy pla ,5
Cocks & Cows Gl. Strand,Norwegian1975,"August 22, 2020",So slow service,Normally these restaurants are always a safe and great place. Not this time. Outside in the sun ordering ourselves xtra cold beers.... nothing happens...then finally it came not that ice cold. Second one i went inside to order and was told i’d Get them ASAP.... nothing happened... went inside and then: Sorry we are so busy. ,2
Cocks & Cows Gl. Strand,263gokays,"August 21, 2020",Dont recommend until they hire experienced people,"All waiters are new, they even cannot take orders correctly. Probably the cook was new, fries were burnt and cheese in the burger was not melt at all.",2
Cocks & Cows Gl. Strand,moedre,"August 14, 2020",Great service & great burger,"Great service, great burger, great sweet potato fries - definitely recommend!
Nice to sit outside in the shade",5
Cocks & Cows Gl. Strand,INTconnoisseur,"August 2, 2020",Great Burger and Environment,"Great Burger and environment, really loved this place with a great location next to my work on Gammel Strand. I would recommend the burger, fries, and get extra sauces. The only downsidee is service can be a little slow. Great beer on tap as well!",4
Cocks & Cows Gl. Strand,jennideee,"August 1, 2020",Very decent! ,"I really liked the burgers, but the fries was even better, so perfect cris ",5
Cocks & Cows Gl. Strand,grevepatrickr,"July 31, 2020",Mediocre at best,"Overpriced. I have had better burgers at real fast food places, compared to here - here’s w ",2
Cocks & Cows Gl. Strand,opla1966,"July 4, 2020","So disappointed !!!!
Bad street","So disappointed !!!!
Bad street food, long waiting both for the beers and cold burgers even when you have preordered and paid,
Bad loud music. 
We talking 1/2 hour waiting for a plain burger. 
Governator time is long gone🙁 and so am I. 
OPLA",1
Cocks & Cows Gl. Strand,Carol A,"March 6, 2020",Dubious at first but excellent,"We read the reviews whilst waiting on a table as the restaurant was very busy. We were dubious but thought we would see...and we were not disappointed, the burgers were delicious and the chips amazing. Service was fast and friendly, would definitely come back",4
